"id","job_id","responsibility"
"666","790","????? ??? ????? ???????"
"667","790","???????? ?????????? ?????"
"668","792","?????????????"
"669","792","???????? ??????????? ?????????? ?????? ?????? ?? ????? ????"
"670","792","????? ????????? ?????? ??????? ?????"
"671","793","Sotish va kassirlik vazifalari"
"672","793","Universal xodimlik vazifalari"
"673","795","?? ????? 11:00-22:00"
"674","796","Ovqat yetkazib berish"
"675","796","Kuryerlik vazifalarini bajarish"
"681","800","Customer service"
"682","800","Sales"
"683","800","Following regulations"
"684","800","Managing calls"
"685","802","Qo'ng'iroq qilish"
"686","802","Yaxshi xizmat ko'rsatish"
"687","803","Dostavkada yurish"
"688","803","Yotoq joylari bilan taÆminlash"
"689","803","Gilam yuvish"
"690","803","2 mahal ovqat berish"
"691","803","Upakovka qilish"
"692","803","Moykada ishlasa"
"693","804","Marketing (Shaxsiy  avtomobili bilan)"
"694","804","Shartnoma bo'limi"
"695","804","Sotuvchi qizlar"
"696","804","Mebelchi"
"697","804","Shaxsiy Labo moshinasi bor haydovchi"
"698","804","Omborchi"
"699","804","Yuk tashuvchi"
"701","806","????? ???????? ??? ???????"
"702","806","?? ????? ??????? ???????"
"704","810","mashinalarni boshqarish qobiliyati"
"705","810","vazifalarni bajarish va xavfsizlik qoidalariga rioya qilish"
"706","810","shpon, MDF bilan ishlash qobiliyati"
"707","811","Sotishni oshirish"
"708","811","Mijozlar bilan ish bilan shug'ullanish"
"709","812","????????? ?????????arni ?????"
"710","812","??????? ?????????????? ???? ?? ?????"
"711","812","?????? ?? ???????? ????????"
"712","813","Yem hashak tashish va boshqa ferma ishlari"
"713","813","Mol-qoylarga qarash"
"714","814","????? ??????????? ??????????"
"715","814","??????? ???????????"
"719","817","??????????? ???????????? ???????????"
"720","817","??????????? ??????? ? ??????? ? ??????? ????????????"
"721","817","??????????? ??????????? ?????"
"722","817","?????????? ?????????????????"
"723","820","Tashqi reklama uchun maketlar chizish"
"724","820","Vazifalarini o'z vaqtida bajarish"
"725","820","Fayllarni pechatga tayyorlash"
"726","820","Tashqi reklama dizanylari"
"727","821","Moykachilarni ishga olish"
"728","822","Ishga mas'uliyatli bulish"
"729","822","Ichki tartib qoidalarga rioya qilish"
"730","822","O'zbek tilida ravon so'zlashish (rus tilini bilgan afzal kuraladi)"
"731","822","6/1 kunlik ish (dam olisj kuni juma)"
"732","822","Maosh stabilny 2-3mln + undirilgan mikrok'arz (2% - 8%)"
"733","822","Kredit berish/kaytarish tugrisiha tushunchaga ega bulish"
"734","823","???? ????????? ????? ???????"
"735","823","????? ?????? ????? ??????"
"736","823","???? ?????? ?????????? ???? ?????"
"737","824","????????? ?????? ????????"
"738","824","????????? ????? ?????? ????????"
"739","824","??????????????? ????????"
"740","826","3 maxal issiq ovqat kafe hisobidan"
"741","827","Being responsible"
"742","827","Ensuring timely arrival at work"
"743","827","Strictly adhering to the internal rules of the company"
"744","828","Foydalanuvchi interfeysi isloh qilish"
"745","828","UI/UX dizayni yaratish"
"746","830","Ko'chalarda sotish"
"747","830","Muzqaymogi sotish"
"748","831","???????????"
"749","831","??????????"
"750","831","????? ????????"
"751","833","Mijozlarga maslahat berish"
"752","833","Maxsulotlarni sotuvga tayyorlash"
"753","833","Vizual tekshirish"
"754","833","Qadoqdan chiqarish"
"755","834","?? ????? 08:00-18:00"
"756","834","???? ?????????"
"757","834","6 ??? ?? 1 ??? ???"
"758","835","OÆzbek tilida ravon gapirish"
"759","835","Kirishimlilik"
"760","835","OÆz vaqtida javob berish"
"761","835","Xushmuomilalik"
"762","835","Shaxsiy noutbuk bo'lishi"
"763","836","Ovqat olish, yashash sharoitlarini ta'minlash, yotoq va oziq-ovqatni ta'minlash, ahil jamoaga tegishli ishlar bajarish"
"764","837","???????????? ????????"
"765","837","???????????? ?????????? ????????"
"766","837","?????????? ???????? ???????"
"767","839","Nochki smenada ishlash"
"768","839","Yotoq joy borish"
"769","839","Ovqat Petanyalar ishhonadan olinadi"
"772","841","?????? ? ??????? ??????"
"773","841","??????????? ??????? ?? ??????? ?????"
"774","841","???????? ???????????? ????????"
"775","842","????? ????? ??????? ??????? ?????"
"776","842","????????? ???????? ?????"
"777","844","Soha bo'yicha ta'lim berish."
"778","845","Kirishimlilikni saqlash"
"779","845","OÆzbek tilida ravon gapirish"
"780","845","Xushmuomilalik ko'rsatish"
"781","845","OÆz vaqtida javob berish"
"782","845","Shaxsiy noutbuk bo'lishi"
"783","846","Kompaniyada etilishi kerak bo'lgan ishlarini bajarish."
"784","846","Yaratilgan vazifani amalga oshirish."
"785","847","Do'kon bo'yicha xizmat"
"786","847","Mijozlarga yordam berish"
"787","847","To'lov qabul qilish"
"788","848","Ish vaqti: 09:00-19:00"
"789","848","Kunligi hamda 1 kun dam olish kuni mavjud"
"790","849","Operator bilan shugullanganlayam"
"791","849","Avto companiya sotuv bolimiga yordam berish"
"792","849","Xushmuomila tashqi korinishga ega"
"793","850","Medbrat ishga qabul qilamiz"
"794","851","???? ????? ?????? ??? ???"
"795","851","???? ?????? ???"
"796","854","3 ????? ????? ?????"
"797","854","?? ?????: 08:00 ??? 19:00 ????"
"798","855","Mijozlar bilan dostona muloqotda bo'lish"
"799","855","Do'konda mahsulotlar sotish, mijozlarga xizmat ko'rsatish, kassirlik vazifalarni bajarish"
"800","855","Mahsulotlar sotib olish, do'konni texnik holatini saqlash"
"801","856","CRMni bilish"
"802","856","Ish tartibi bo'yicha muvofiqlik"
"803","857","Faol qidiruv va yangi mijozlarni jalb qilish"
"804","857","Mijozlarga kompaniya mahsulotlari/xizmatlari to'g'risida maslahat berish"
"805","857","Bozor va raqobat muhitini tahlil qilish"
"806","857","Siz yangi mijozlar bilan gaplashishni yaxshi ko'rasiz"
"807","858","???????????????(?????????)"
"808","858","??????(??????)"
"809","858","??????(?????????)???, ??????"
"810","859","Interyer uchun zamonaviy parda dizaynlarini ishlab chiqish va yaratish"
"811","859","Salonda ekspozitsiyalarni ishlab chiqish va loyihalashda ishtirok etish"
"812","859","Pardalar uchun matolar, ranglar va aksessuarlarni tanla olish"
"813","859","Mijozlar bilan maslahatlashuvlar o'tkazish, ularning istaklarini hisobga olish"
"814","859","Mijozlar uchun eskizlarni ishlab chiqish va takliflarni vizualizatsiya qilish"
"815","859","Loyihalarni amalga oshirish uchun ustalar va montajchilar bilan muvofiqlashtirish"
"820","861","?? ???????? ??? ??? ???? ????? ?????? ?????"
"821","861","???????? ?????"
"822","861","?????"
"823","862","Ish tajribasi boÆishi shart"
"824","862","Biletlar, roÆyhatdan oÆtkazish va barcha hujjatlarni oÆzimiz tayyorlaymiz"
"825","862","Oyliklar oz vaqtida beriladi"
"826","864","Dazmolchi"
"827","864","Malakali tikuvchi"
"828","864","Qadoklovchi"
"829","865","Butcher/Preparer"
"830","865","Coordination of the kitchen"
"831","865","Barbecue cook"
"832","866","???????? ???????"
"833","866","??????? ???????????"
"834","866","??????????? ????????"
"835","867","Ofitsant"
"836","867","Hostes (qizlar)"
"837","867","Ranner"
"838","867","Barman"
"839","868","Faqat ish biladigan ustalar kerak"
"840","868","Ishliganlar telefon qilsin"
"841","868","Uzoqdan keladiganlar uchun xamma sharoitlar mavjud"
"842","869","Oz ishiga mehr berish va masulyat bilan ishlash"
"843","869","Omonatga xiyonat qilmaydigan"
"844","869","Mehmonlar bilan rus tilidan bemalol sozlashish"
"845","869","Chaqqon"
"846","869","Xush momilali rus va tilini bilish"
"847","870","Toshtayish va qidirish bilan ishlash"
"848","870","Oziq-ovqat tayyorlash"
"849","870","Xona hamomini yaxshi ko'rish"
"850","871","Handle hot leads"
"851","871","Sales through various channels"
"852","871","Order processing"
"853","871","Customer service"
"854","871","CRM system management"
"855","872","Dokonda ishlamagan bosa ishga olinmiydi?"
"856","873","Perashkilarni tayyorlash"
"857","873","Tuxum bilan ishlash"
"860","875","????????? ??????? ??????"
"861","875","????? ???? ??????? ?????, ????? ?????, ?????? ????? ???????"
"862","876","Chaqqon bo'lishi kerak"
"863","876","Mas'uliyatli va hushmuomila bo'lishi"
"864","878","Yotoq joyi ta'minlash"
"865","878","Ish tajribasi bo'lgan kishi ishga taklif etiladi"
"866","880","???? ?????? ?????"
"867","880","???????????? ????? ??l"
"868","880","????? ????????? ???? ?????? ?????"
"869","880","????????? ?????? ??"
"870","881","Qabul qilingan standartlarga muvofiq mijozlarga xizmat ko'rsatish"
"871","881","Ish joyining tozaligini qo'llab-quvvatlash"
"872","881","Mijozlarga buyurtmalarni qabul qilish va berish"
"873","881","Naqd pul tushumlari va xarajatlarini ro'yxatdan o'tkazish, mablag'larni hisobga olish"
"874","883","HARAKATCHAN ISHGA JIDDIY YONDASHADIGAN AQLLIY VA TALABCHAN"
"875","885","Google docs"
"876","885","google sheets"
"877","885","IT-kurs sotish"
"878","885","Kiruvchi, chiquvchi qo'ng'iroqlar bilan ishlab"
"879","885","Umumiy kompyuter savodxonligi"
"880","885","1-yillik sotuv tajribasi"
"881","885","AmoCRM"
"882","886","Ish vaqti 8:00-20:00"
"883","886","Uzoqdan keluvchilar uchun tekin yotoq joy bor"
"884","886","3 mahal issiq ovqat bor"
"885","887","Buloqcha, Duxovka Somsa pishira olish"
"891","890","????????????? ??????????? Agile-???????"
"892","890","?????????????? ? ???????????????? ??????????? ????????"
"893","890","?????? ? ?????????? ?????? ??????????"
"894","892","Operatorlik vazifalarini bajarish"
"895","892","MaÆlumotlarni to?g?ri taxlil qilish"
"896","892","Muloqotlarni muvafaqqiyatli olib borish"
"897","893","?????????? ????? ?? ??????? ??????"
"898","894","Ob'ektda o'lchovlarni o'tkazish."
"899","894","Yuqori sifatli va aniq o'rnatishni ta'minlash."
"900","894","Kornizlar, pardalar, jalyuzilar va boshqa mahsulotlarini o'rnatish."
"901","894","Ish joyini toza saqlash."
"907","896","Sotuv faoliyati barcha jarayonlarda ishtirok etish"
"908","896","Mijozlar bilan muloqot va yetkazish"
"909","896","Mashinalashtirilgan sotuv jarayonlarini amalga oshirish"
"910","897","Cleaning duties for female workers"
"911","897","Table cleaner"
"912","897","Accounting duties"
"913","898","Xushmuomila va kirishuvchan boÆlish"
"914","898","Faol qidiruv orqali savdo qilish"
"915","898","Ish tajribasi shart emas ishni oÆzimiz oÆrgatamiz"
"919","900","?? ??????? ?????"
"920","900","?? ??????? ???????"
"921","903","Yangi mijozlar bilan gaplashishni yaxshi ko'rasiz"
"922","903","Faol qidiruv va yangi mijozlarni jalb qilish"
"923","903","Mijozlarga kompaniya mahsulotlari/xizmatlari to'g'risida maslahat berish"
"924","903","Bozor va raqobat muhitini tahlil qilish"
"925","904","Tom yopuvchilar bo'yicha vazifalar"
"926","904","Metall konstruksiyalarni o?rnatuvchi vazifalari"
"927","904","Kafelchilar vazifalari"
"928","904","Ishlar umumiy vazifalari"
"929","904","Prorablar va prorablar yuqoridagi mutaxassislarga vazifalari"
"930","904","Fasad montajchilari vazifalari"
"934","906","???????????? ????????"
"935","906","???????? ???"
"937","909","Jamoada ishlash qobiliyati"
"938","909","25-40 yoshdagi ishchilarni qabul qilish"
"939","909","Halollik va to'g'ri sozlikni saqlash"
"940","910","Operatorlikni bajarish"
"946","912","25 - 40 yoshdagi ayollarni b≥sh ish o'rniga taklif qilish"
"947","913","?????????? ??????? ??????"
"948","913","???????? ??????????? ?????????????"
"949","913","???????? ???????? ? ???????? ??????"
"950","913","?????????? ???"
"951","914","??? 15 ????? 30% ?????"
"952","914","???????, ????, ???? ?????? ?????????"
"953","914","????? ?????? ??????? ????? ??????????? ??? ??????"
"954","914","3 ??? ??????????"
"955","914","????????? ??????? ??????????? ??? ?????? ???????"
"956","914","???? ?? ???????? ???????? ??????????"
"957","914","???????? ??????????? ?????? ??? ???????"
"958","915","Maxsulot qabul qilish"
"959","915","Polkalarga taxlash"
"960","915","Ish vaqti davriy tozalash"
"961","916","Yotib ishliydigan qatnab ishliydigan ishchilarni ham olash"
"962","916","Tikishni bilmaganlarga tikishni orgatish"
"963","918","Farroshlik bilan shug'ullanish"
"964","919","A'zo b≤lish"
"965","919","Comment yozish"
"966","919","Prlojiniyalarni yuklab pul ishlimiz"
"967","919","Layk bosish"
"968","919","Prosmotr video tomosha"
"969","920","Mijozlarga maslahat berish va xizmat ko'rsatish"
"970","920","Maxsulotlarni sotuvga tayyorlash"
"971","922","24 soat ish va 2 kun dam olish kuni"
"972","923","Managing appointments"
"973","923","Answering phone calls"
"974","923","Welcoming visitors"
"975","923","Providing information to clients"
"980","926","Ish vaqti 9:00-11:00"
"981","926","Toza ish"
"988","931","Rus tilini bilish"
"989","931","Dizayn mashg'ulotlarini bajarish"
"990","932","Mas'uliyatli ish"
"991","932","Tartib qoidalarga rioya qilish"
"997","935","?????????? ???????????????????? ???????"
"998","935","?????????? ??????"
"999","936","???? ????????? ????? ??????????"
"1000","936","???? ?????? ?? ?????????? ???? ?????"
"1001","936","???? ?????? ????? ???? ????"
"1002","937","Yotoq borish"
"1003","937","Ozoda yuvinish xonasi va tahorat uchun sharoit bor!"
"1004","937","3 mahal issiq va mazali ovqat bilan ish"
"1005","938","Flexible work schedule catering to high school students and college students"
"1006","938","High pay scale"
"1007","938","Real career growth opportunities"
"1008","938","Continuous personal and professional development"
"1009","938","Free corporate training, seminars, and workshops"
"1010","938","Team collaboration"
"1011","939","Serving in the fryer and preparing mocktails, cocktails from 12:00 to 24:00"
"1012","939","Cooking for fast food service from 08:00 to 20:00"
"1013","939","Experienced cashiers are required for the cashier position with halal accounting practices from 08:00 to 20:00"
"1014","939","Cleaning and tidying up the work area for female staff from 10:00 to 22:00"
"1015","940","Available phone and internet connection"
"1016","940","2-4 hours of work per day"
"1017","940","Additional income for referrals"
"1018","940","Work from home"
"1019","940","Ready system provided"
"1020","941","IT sohasida o'sayotgan talab va ehtiyojlarga mos ravishda o'quvchilarni tayyorlash"
"1021","941","Yangi kurslar qo'shish imkoniyati"
"1022","943","Conduct online classes"
"1023","943","Engage with students"
"1024","943","Provide feedback"
"1025","944","Kunlik tashriflarni amalga oshirish"
"1026","944","Savdo nuqtalarini rivojlantirish"
"1027","944","Merchandayzing qismi bajarish"
"1028","944","Mahsulotlar taqdimoti"
"1029","944","Qarz miqdorlarini tekshirish"
"1030","945","Engage in social media activities"
"1031","945","Watch videos on YouTube"
"1032","945","Subscribe to YouTube channels"
"1033","945","Like Instagram posts"
"1034","946","Mahsulotlarni sotish"
"1035","946","Sotuv amallarini bajarish"
"1036","946","Mijozlar bilan aloqalar o'rnatish"
"1037","947","Ish vaqti davomida va tushlik paytida korxona ofis hodimlariga choy kofe tayorlab berish."
"1038","947","MasÆuliyatli va ishda tartib qoidalarga rioya qilishi."
"1039","948","????????? ?????? ??????? ??????????."
"1040","949","Sotuv ilmini doimiy o?rganish va professional sotuvchi bo?lish"
"1041","949","Ahil jamoa bilan ishlash"
"1042","949","Doimiy o?sish"
"1043","950","Uyi yaqin o'rtada bo'lishi"
"1044","950","Chaqqon va hushmuomila bo'lishi"
"1045","951","Ish grafiklari 8:30-16:00 va 16:00-21:00 orasida"
"1046","951","Sotuvdan 20% gacha maa?"
"1047","951","Ishga o'z vaqtida kelish"
"1053","954","Gilamlarni yuvish"
"1054","954","Ish vaqtida dastur ustida ishlash"
"1055","955","Participating in the personal group discussions and activities"
"1056","957","Savdo jarayonlarini amalga oshirish"
"1057","957","Mijozlarga xizmat ko'rsatish"
"1058","957","Yangi mijozlarni doimiy ravishda qutqarish"
"1059","958","Yig'it qayg'udirish maktab o'quvchi-boshqaruvchisi"
"1060","959","O'zbek tilini 100% bilish"
"1061","959","Toshkent shaxarda istiqomat qilish shart"
"1062","959","Ish vaqti: 9:00 dan 18:00 gacha"
"1063","960","Maintaining cleanliness and organization in the restaurant"
"1064","960","Cooking and serving food in the restaurant"
"1065","961","Call-markazda sotuvlarni amalga oshirish"
"1066","962","Ish tartibi o'rganish"
"1067","962","Onlayn ishlash"
"1068","962","Darsoni olbiy qayta o'qitish"
"1069","962","Ish vaqtni belgilash"
"1070","966","Jamoa bilan tez chiqishib ketish"
"1071","966","Kompyuter savotxonligi"
"1072","966","Tez o`rganish"
"1073","966","MasÆuliyatli boÆlishi"
"1074","967","Mijozlarga kompaniya mahsulotlari/xizmatlari to'g'risida maslahat berish"
"1075","967","Yangi mijozlar bilan gaplashishni yaxshi ko'rasiz"
"1076","967","Bozor va raqobat muhitini tahlil qilish"
"1077","967","Faol qidiruv va yangi mijozlarni jalb qilish"
"1078","968","O'zingiz ish vaqtingizni tanlash"
"1079","968","Kuryerlik xizmatlarini ko'rsatish"
"1080","968","Xom-ashyo etkazib berish"
"1084","970","????????? ???????? ?????"
"1085","970","????? ????? ??????? ??????? ?????"
"1086","971","?????????? ????? ??????????? ????????? ??????????? ???????? ???? ??????"
