"id","job_id","skill"
"828","859","Parda dizaynerlik yoki interyer sohasida dizayner sifatida tajribasi"
"829","859","Muloqot, ijodkorlik va mas'uliyat"
"830","859","Jamoada ishlash qobiliyati va natijaga bera olish"
"831","861","????? ?????"
"832","861","?????????????"
"833","861","??????? ????? ?????????"
"834","861","???? ????????? ????? ???????"
"835","861","??? ?????? ????? ????????"
"836","861","???? ?????????? ???? ?????"
"837","862","Yashash joyi, yotar-joy, oshxona va hammom- kompaniya hisobidan"
"838","862","Rus tilini bilishi shart"
"839","864","-tartib-intizom"
"840","864","-ozodalik"
"841","864","-xalollik"
"842","865","1 yil va undan ko'p uluslararo restoranlarda ishlash tajriba"
"843","865","Mas'uliyat"
"844","865","Ishga erishganlik bilan bog'liq"
"845","866","?????? ???????? ?????"
"846","868","Mdf eshik va mebel sexiga malakali ustalarni ishlash bilishi"
"847","869","Rus tili bilishi"
"848","869","Xususiy xususiyatlar"
"849","870","Ishlay oladiganlik"
"850","870","Povarlik bilimi"
"851","870","Ehtiyotkorlik va barqarorlik"
"852","871","Experience in call centers"
"853","871","Fluency in Uzbek and Russian"
"854","871","Effective communication skills"
"855","871","PC proficiency"
"856","873","Hushmomula"
"857","873","O'z ishi muttaxasisi"
"858","876","Faqat ayol-qizlar"
"859","876","20-30 yosh"
"860","878","Qonuniy ish"
"861","878","Staj"
"862","878","Tartib"
"863","878","Ommaviy tillar"
"864","880","????? ????"
"865","880","????????? ????"
"866","880","17-25 ?? ?????"
"867","880","?????????"
"868","880","????? ?? ???? ????????iga ega bo'lmaslik"
"869","881","Barqaror ish haqi va qulay jadvalni xohlash"
"870","881","Rus va o'zbek tillarini bilish"
"871","883","18-30 yosh"
"872","883","Erkak"
"874","885","Dasturlashda o'qiganligi"
"875","886","Chegaralanmagan yoshdagi erkaklar"
"876","887","Pok ishlash"
"877","887","Muhimi Halolik"
"890","890","???? ?????? ? .NET"
"891","890","??????? ??????????? ? ?????? ?????"
"892","892","18-30 yosh araligida bo?lish"
"893","892","Ish stajiga ega bo?lish"
"894","893","????????????????"
"895","893","?????????"
"896","893","???????????????"
"897","893","??????????????"
"898","894","Mas'uliyatli boÆlish"
"899","894","Jamoada va individual ishlash qobiliyati."
"900","894","Qo'l va elektr asboblaridan foydalanish qobiliyati."
"901","894","Parda sohasida montajchi sifatida ishlash tajribasi."
"902","894","Shahar va shahardan tashqari komandirovkalarga chiqa olishi"
"903","896","Ayollar-qizlar"
"904","896","20 yoshdan yuqori"
"905","896","Tajriba 6 oydan ortiq"
"906","897","Prior experience in the field is required"
"913","900","??? ?????? ??????? ?????????? ??????"
"914","900","???????? ?? ????? ??????"
"915","900","??????????? ??????"
"916","901","20 dan yosh"
"917","904","Qurilish sohasida bilim va ko'nikma ega bo'lish"
"918","904","Ish bilan bog'liq sohada tajribaga ega bo'lish shart"
"919","904","Qo'shimcha talablar"
"920","904","O'z ishiga javob beringanlik"
"926","906","?? 18 ?? 24 ??? ??? ???????"
"927","906","?? 18 ??? ??? ??? ?????????"
"928","910","Talabalar ko'rib chiqilmaydi"
"929","913","?????????? ??????? ??????"
"930","913","???????"
"931","913","?????????? ? ???????? ? ?????"
"932","915","Mahallalik maxsulot bo'limida ish"
"933","915","18-30 yoshgacha erta"
"934","915","Ish vaqti cheksiz ish"
"935","915","Sifatli axborotlar bilan ta'minlash"
"936","916","ayollar"
"937","916","ish bajarish"
"938","916","tikuvchi"
"939","916","tikishni bilish"
"940","920","Katta hajmdagi maÆlumotni tez va oson oÆrganish qobiliyati"
"941","920","Yoshi 18-30 yosh"
"942","920","Faqat Toshkent uchun"
"943","922","25 yoshdan 30 yoshgacha"
"944","923","Good communication skills"
"945","923","Familiarity with Instagram and Telegram"
"946","923","Punctuality"
"947","923","Computer literacy"
"952","926","Yosh chegarasi 20-40"
"960","929","?????????? ?? ???????????? ?????"
"961","929","??????? ?????? ??? ?????"
"962","929","?????? 6 ???? ????????? ?????? ????"
"963","929","????? ?????? ????? ?? ??????? ??????? ????"
"964","931","Rus tili"
"965","931","Grafik dizayn bo'yicha tajriba"
"966","932","O?zbek tilida ravon gaplasha olishi"
"967","932","Jinsi: Ayol va Erkak"
"968","932","O'rta yoki oliy ma?lumoti"
"969","933","Rus tili bilishi shart"
"970","935","??????????????????"
"971","935","?????? ?????? ? ?????"
"972","936","????? ?????? ????? ????????"
"973","936","?????????? ?? ????????? ?????"
"974","937","3 mahal issiq va mazali ovqat bilan ishlashga tayyorlik"
"975","937","Ozoda yuvinish xonasini to'g'ri saqlash"
"976","937","Yotoq bo'lish"
"977","938","Presentable appearance"
"978","938","Proficiency in Uzbek and Russian languages"
"979","938","Excellent communication skills"
"980","938","Sales experience is a plus"
"981","938","Ability to learn"
"982","938","Attention to detail and results-driven mindset"
"983","939","Cooking skills"
"984","939","Punctuality"
"985","939","Organization"
"986","939","Customer service"
"987","941","O'qitishga qiziqish"
"988","941","IT sohasi bo'yicha professional bilim va tajriba"
"989","941","Marketing strategiyalarida tajriba"
"990","943","Good communication skills"
"991","943","Fluent in Uzbek"
"992","943","Passion for teaching"
"993","944","O'zbek va Rus tilida gapira olish"
"994","944","6 oylik soha tajriba"
"995","944","Samarali muammolarni hal qilish"
"996","944","Kirishimli va masÆuliyatli bo'lish"
"997","944","Smart Up va Excel bilan ishlash"
"998","945","Basic social media usage skills"
"999","946","Tez va oson munosabat"
"1000","946","Tez o'rganish"
"1001","946","Tizimli bo'lish"
"1002","946","Stressga chidamli va intizomli bo'lmoq"
"1003","946","Yukori daromad topish"
"1004","947","18-38 yoshdagi qizlar"
"1005","947","Jinsi: Ayol"
"1006","948","18 ?????"
"1007","948","?? ?????????"
"1008","949","20-25 yosh oralig?i"
"1009","949","Kompyuter savodxonligi"
"1010","949","Toshkent shahrida doimiy istiqomat qilish"
"1011","949","1 yildan ko?p tajriba"
"1012","951","Sotuv sohasini epliman"
"1014","955","Written communication skills"
"1015","955","Interest in online group activities"
"1016","957","Ishga mas'uliyat bilan yondashish"
"1017","957","Yosh 19-45"
"1018","958","Yig'itlar"
"1019","958","O'qish-bilim olganlar"
"1020","958","Maktab o'quvchilari-murabbiy"
"1021","958","Yoshlarga xizmat ko'rsatish"
"1022","958","Qizlar"
"1023","959","O'zbek tilini 100% bilish"
"1024","960","Proficient in fast food cooking"
"1025","960","Experience in the field is important"
"1026","961","O'zbek tilda ravon so'zlashish"
"1027","961","Yoshi 20-35"
"1028","962","Qonuniy ishlay olmoq"
"1029","962","Kunlik va haftalik ishga tushish"
"1030","962","Onlayn ishlash imkoniyatiga ega bo'lish"
"1031","963","Xushmuomalalik va sifatli ishlash"
"1032","963","Rus tili bilish talab qilinmaydi"
"1035","966","MasÆuliyatli boÆlishi"
"1036","966","Jamoa bilan tez chiqishib ketish"
"1037","966","Tez o`rganish"
"1038","966","Kompyuter savotxonligi"
"1039","968","Toshkent shahriga kirish chiqishga ruxsat"
"1040","968","Avtomobil, velosiped yoki piyoda bo'lish imkoniyati"
"1041","968","18-45 yoshgacha"
"1044","970","???????? ?? ??????????"
"1045","970","?????? ?????? ???????? ?????????"
"1046","970","?????? ?? Android ??????? ????? ?????"
"1047","971","??? ?????? ????????? ???????? ?????"
"1048","971","???????????? ????????? ??????? ????chli"
"1050","974","O'zbek tilini 100% bilish"
"1051","977","Xushmuomila"
"1052","977","Stresga chidamlilik"
"1053","977","Tabbasum"
"1054","977","Kirishimlilik"
"1055","977","Sotuvga qiziqish"
"1056","978","Sotuv operatorlik"
"1057","980","Baholash"
"1058","981","20-30 yosh"
"1059","981","Komanda bilan ishlab bilish"
"1060","981","Chaqqon va ozoda kirishuvchan"
"1061","982","Mehnatkash bollar kerak"
"1062","983","Yosh: 20dan boshlab"
"1063","983","Mas'uliyatli bolish"
"1064","983","Ishga suhbat asosida qabul qilish"
"1065","983","Ish vaqti: 08:00-17:00"
"1066","984","O'zbek tilda ravon so'zlashish"
"1067","984","Yoshi 20 - 35"
"1068","984","Toshkent shaharda istiqomat qilishi shart"
"1069","985","Fluency in Uzbek language"
"1070","987","18-40 yosh"
"1071","987","Salohiyat va tajribaga ega bo'lish"
"1072","987","Harakatli va ish bilan shug'ullanadiganlik"
"1073","988","Kopmpyuter da ishlay olish"
"1074","988","O'zbek tilida ravon gapira olish"
"1075","988","Rus tilini bilish"
"1076","988","Izlanuvchanlik"
"1077","988","Ishga o'z vaqtida kelish odati"
"1078","989","Jismoniy holatda yaxshi bo'lgan"
"1079","989","Tajribali"
"1080","989","Mas'uliyatli"
"1081","990","20 yoshdan 35 yoshgacha"
"1082","991","?????? ?????????? ? ???????? ????? ? ????????????"
"1083","991","?????????? ?????, ???????????? ??????????? ????????????"
"1084","991","????????? ???????? ??"
"1085","991","????????? ?????? ? ?????????? ????"
"1086","991","????????? ??????????? ?????"
"1087","991","???? ?????? ?????????? ????-?????? ???? ? 1 ????"
"1088","992","Avtomobil, velosiped yoki piyoda bo'lish imkoniyati"
"1089","992","18-45 yoshgacha"
"1090","993","Yosh 18-21"
"1091","993","Ishga qabul sharoitlari"
"1092","993","Alkogol va tamaki mahsulotlarning qabul etilmaydiganligi"
"1093","999","Tashqi ko'rinishi toza"
"1094","1000","19-30 yosh"
"1095","1000","CEFR va IELTS sertifikati"
"1096","1000","O'zbek va ingliz tilini bilishi"
"1097","1001","Oæzbek tilida ravon soæzlasha olish"
"1098","1005","???? ????????? ????? ???????"
"1099","1005","Russian tili"
"1100","1005","?????????? ?? ????????? ?????"
"1101","1005","????? ????????"
"1102","1005","???? ?????? ?? ?????????? ???? ?????"
"1103","1008","18-25 yosh"
"1104","1008","Tel: 991913366"
"1105","1009","18 yoshdan qabul qilinadi"
"1109","1012","??????? ???????? ? ??????? ? ??????"
"1110","1012","?????? ?????????? ? ???????? ??????"
"1111","1012","???????? ??????? ???"
"1112","1012","???? ?????? ? ????????"
"1113","1014","18 ????? ??????"
"1114","1015","???????? ?????????? ??????? ?????? ?????"
"1115","1016","?????? Dart"
"1116","1016","???????? RESTful API ? HTTP/S"
"1117","1016","????????? ? ???? ?????? ? ?????? ?????????? ??? Clean Architecture, MVVM"
"1118","1016","???????????? ???? ?????????? ?? Dart"
"1119","1016","??????? ???????????????? ? ???? ? ??????, ? ??? ????? ? ???????? ????"
"1120","1016","????????? ???????? Flutter SDK"
"1121","1016","?????? ??????????? ? ????? ????"
"1122","1016","???? ?????????? ??? Flutter ?? 2 ???"
"1123","1016","?????? ?????? ? GIT"
"1124","1017","2 yillik duradgor tajriba"
"1125","1018","Mehnatkash bollar kerak"
"1129","1020","Ish bilimlari (Ish chiqarishni o'rganishga tayyor)"
"1130","1020","18-40 yosh"
"1131","1021","????? ?? ?????? ???????"
"1132","1021","18-50 ?? ????????; ???????"
"1133","1021","???????? ??????"
"1134","1021","??????? ????? ?????????? ??? ?????? ?????. (?????? ???????)"
"1135","1022","Effective communication skills"
"1136","1022","Proficiency in Russian and Uzbek languages"
"1137","1022","Computer literacy"
"1138","1022","Ages 18-30"
"1139","1022","No prior work experience required"
"1140","1022","Politeness"
"1141","1024","Yoshi 18-25"
"1142","1025","Shaxsiy mashina egasligi"
"1143","1026","Kompyuterni bilishi"
"1144","1026","Muomala ustasi boælish"
"1145","1028","Yosh: 18 dan"
"1146","1029","25 yoshdan 40 yoshgacha chaqqon ayollar"
"1147","1030","Xushmuomala bo'lishi"
"1148","1030","18-26 yosh"
"1149","1030","CRM dasturida ishlay olishi"
"1150","1030","Kompyuter savodxonligi bo'lishi"
"1151","1030","O'zbek va rus tillarida ravon gapira olishi"
"1152","1031","Yoshi 18-35"
"1153","1031","Sotuvga qiziqish"
"1154","1031","O'quv markazi sohasida tajriba"
"1155","1032","Ishga qiziqishi"
"1156","1032","Tez o'zlashtira olishi"
"1157","1032","Jismonan baquvvat bo'lishi"
"1158","1034","CRM ishlarini bilish"
"1159","1035","Ma'lumoti oliy yoki o'rta maxsus"
"1160","1035","Jinsi: Ayol / Erkak"
"1161","1035","MasÆuliyatli va ishda tartib qoidalarga rioya qilishi"
"1162","1035","O?zbek tilida ravon gaplasha olishi"
"1163","1036","Yoshi 20-50"
"1164","1036","Mutaxassis boælish"
"1165","1037","Rus tili bilishi shart"
"1166","1038","Mas'uliyatli boÆlish"
"1167","1038","Parda sohasida montajchi sifatida ishlash tajribasi"
"1168","1038","Qo'l va elektr asboblaridan foydalanish qobiliyati"
"1169","1038","Jamoada va individual ishlash qobiliyati"
"1170","1038","Shahar va shahardan tashqari komandirovkalarga chiqa olishi (komandirovka toÆlanafi)"
"1171","1039","????? ???????? ??? ????????? ??????? ?????????"
"1172","1039","????????? ?ormolar"
"1173","1040","18-30 yosh araligida erkak"
"1174","1041","Jamoada ishlash qobiliyati"
"1175","1041","Halollik, to'g'ri sozlik"
"1176","1042","Mijozlarga xizmat ko'rsatish beceriqi"
"1177","1042","Og'ir ishga tayyorlik"
"1178","1042","Ertalab ishlash"
"1179","1042","Ishga istiqbol"
"1180","1042","Joriy xodim bo'lishi kerak"
"1181","1043","Sotuv boyicha avval faoloyat yuritgan bolishi shart"
"1182","1046","Yosh chegarasi 20 yoshdan 35 yoshgacha"
"1183","1048","???????? ??????? ???"
"1184","1048","???????????????????"
"1185","1048","?????????? ?? ???????"
"1186","1048","??????????????"
"1187","1049","???????? ??????"
"1188","1049","18-35 ?? ???????"
"1189","1049","???? ?????? ????? ????? ?? ?????????? ???? ????? ?????"
"1195","1052","Faqat qiz va ayollar uchun"
"1196","1052","18-35 yosh"
"1197","1054","18-35 gacha"
"1198","1055","B , C , Y kategoriya bolishi"
"1199","1055","Shafyorlarga tolali bo'lishi"
"1200","1056","Masulyatli bo?lish"
"1201","1056","18-55 yosh"
"1202","1056","Pasport kifoya"
"1203","1057","Ish stajiga ega bo'lgan"
"1204","1057","Ma'lumotlovchi"
"1205","1057","Muloqotga kirishuvi"
"1206","1057","Yosh 18-30"
"1207","1058","?????? ????? ???????? ?????"
"1208","1058","??????????, ??????? ?? ??????????? ???"
"1209","1058","???????? ??????? ???????? ???????"
"1210","1059","?? ???????"
"1211","1059","?????????"
"1212","1059","18-60 ??"
"1213","1059","??????????? ???????"
"1219","1061","??????????????"
"1220","1061","??????????????"
"1221","1061","????? ????? ??????? ????????"
"1222","1062","Parda dizaynerlik yoki interyer sohasida dizayner sifatida tajribasi"
"1223","1062","Parda dizayndagi zamonaviy tendentsiyalarni bilish"
"1224","1062","Muloqot, ijodkorlik va mas'uliyat"
"1225","1062","Jamoada ishlash qobiliyati va natijaga bera olish"
"1226","1064","Insofli so'z va chaqqonlik"
"1227","1065","Xorijga chiqish pasporti"
"1228","1065","Fuqarolik pasporti"
"1229","1065","18-50 yoshdagi odamlar uchun"
"1232","1068","Ishbilarmonlik"
"1233","1068","Komunikativlik"
"1234","1068","Sotish uchun tajriba"
"1235","1070","-ozodalik"
"1236","1070","-tartib-intizom"
"1237","1070","-xalollik"
"1238","1071","Mas'uliyatli, xushmuomala, kirishuvchan bo`lishi"
"1239","1071","18 yoshdan 25 yoshgacha boÆlishi"
"1240","1071","To`liq ish kuni uchun vaqt ajrata olishi"
"1241","1071","O`zbek tilida bemalol muloqot qila olishi"
"1242","1072","Qidiruv va savdo"
"1243","1072","Savdo nuqtasida sim karta sotish"
"1244","1072","Jalb qilish"
"1245","1074","Haydovchilik guvohnomasi"
"1246","1074","Yoshi 20-35"
"1247","1075","Ingliz tili bilishi"
"1248","1075","Rus tili bilishi"
"1249","1079","Uz ishiga masulyatli"
"1250","1079","Aqilli"
"1251","1079","Uziga ishonuvchi"
"1252","1079","Xushruy"
"1253","1080","Familiarity with Tashkent city"
"1254","1080","18-30 years old"
"1255","1080","Male/Female"
"1256","1080","Knowledge of Russian and Uzbek language"
"1257","1080","Minimum 6 months of work experience"
"1258","1080","Punctuality, efficiency, and responsibility"
"1259","1081","Good communication skills"
"1260","1081","1-3 years of work experience"
"1261","1081","Computer literacy"
"1262","1081","Fluency in Russian and Uzbek"
"1263","1081","Punctual and responsible"
"1264","1082","???? ?????? ?????????? ????-?????? ?? 1 ????"
"1265","1082","?????? ?????????? ? ???????? ?????? ? ????????????"
"1266","1082","????????? ?????? ? ?????????? ????"
"1267","1082","???????? ??"
"1268","1085","Sotuv operatorlikda ishlagan bo'lsa juda yaxshi"
"1269","1085","Xushmuomila bulish"
"1270","1085","20-35 yosh"
"1271","1085","Sotuvga qiziqish"
"1272","1085","Kirishimli bulish"
"1273","1086","??????? ?? ??????? ????? ????? ?????"
"1277","1091","Teamwork skills"
"1278","1091","Responsibility"
"1279","1091","Interested in hotel industry"
"1280","1091","Stress tolerance"
"1281","1091","Punctuality"
"1282","1091","Language skills as required"
"1283","1094","Katta hajmdagi ma'lumotni tez va oson o'rganish qobiliyati"
"1284","1096","???????? ?????? ???????? ?????"
"1285","1096","???? ?????? ? ????? ??????????????"
"1286","1096","?????????????????? ? ???????????????????"
"1287","1097","Halol ishlash"
"1288","1097","Ichki tartib qoidalarga rioya qilish"
"1289","1097","O'zbek tilida ravon so'zlashish"
"1290","1098","No experience required"
"1291","1098","Aged 18-30"
"1292","1098","Female"
"1294","1100","Xushmomila"
"1295","1100","Ishga masulyatli"
"1296","1101","Punctuality"
"1297","1101","Responsibility"
"1298","1101","Honesty"
"1299","1101","Reliability"
"1300","1103","Hushmuomala bo'lish"
"1301","1103","Qund bilan o'rganish va ishlash"
"1302","1103","Ishga o'z vaqtida kelish"
"1303","1103","Ichki tartib nizomga amal qilish"
"1304","1104","??? ???? ??????"
"1305","1105","??????? ????"
"1306","1105","???? ?????? ? ??????"
"1307","1106","Rus tilini bilishi (ingliz tilini bilish afzal ko'riladi)"
"1308","1106","Deadline bilan ishlay olish"
"1309","1106","IT va biznes bo'yicha boshlang'ich bilimga ega bo'lishi"
"1310","1106","Kompyuter savodxonlik darajasi yuqori bo'lishi (Google, Trello, Notion va CRM kabi platformalardan xabardor bo'lish)"
