"id","job_id","comment"
"629","875","?? ????? 5000 000 ?????? - 10 000 000 ??? ?? ????? ?????."
"630","876","Uzoqdan kelganlar yotoqxona bilan ta'minlanadi"
"631","878","1 mahal ovqat"
"632","878","Sinov muddati 3 kun"
"633","880","???? 25 ??? ???????? ??????? ????????in!"
"634","881","Imkon boricha Baliqchidan bo'lishi kerak"
"635","881","Karyera o'sishi"
"636","882","Firibgarlarga aldanib qolmang, qonuniy firma orqali chet elga ishga keting."
"637","883","TUSHLIK KOMPANIYA HISOBIDAN"
"638","883","LAVOZIM OSHISHI"
"639","886","BEKORCHILAR BEZOVTA QILMASIN"
"640","887","Telefon raqamlar: +998889008991, +998904154095"
"645","890","??????????? ???????????????"
"646","890","??????? ?????? 5/2 ? 09:00 ?? 18:00"
"647","891","ASOSIY KANAL 1MLN?"
"648","892","Murojaat vaqti: 09:00 dan 20:00 gacha"
"649","892","Ish vaqti: 9:00 dan 20:00 gacha"
"650","892","Sinov muddati: 5 kun"
"651","893","?????? ?????? ? ?????????? ????? ??????????? ?? ?????????????."
"652","894","Do'stona jamoa."
"653","894","Mehnat kodeksi boÆyicha rasmiy ishga qabul qilish."
"654","894","Kasbiy rivojlanish va o'qitish imkoniyati."
"656","896","Ahil kollektiv, oylik o?z vaqtida!"
"657","898","Ish joyi Toshkent shahri, kvartira bilan taÆminlamaymiz"
"658","898","Ish grafigi: 6/1 erkin dam olish kunni tanlash, ish soati kuniga 4 soat dan 8 soatgacha."
"661","900","?????????-???? ??????? ???? ????????"
"662","900","??????????? ?? ?????? ? ????? ?????? ??????"
"663","901","8:00-20:00 soatlar oralig'ida ish"
"664","901","Viloyatli yigitlar uchun"
"665","901","Manzil: Toshkent Uch kahramon"
"666","901","Xalollik va ishga masuliyat talab kilinadi"
"667","901","3 mahalliyovkat va yo'toxona bilan bepul taminlaymiz."
"669","903","Bepul trening"
"670","903","Do'stona jamoa"
"671","903","Rasmiy ish bilan ta'minlash"
"672","904","Ish vaqtida ish hayotini boshlash"
"673","904","Mukofot va imtiyozlar haqida qo'shimcha ma'lumot uchun aloqa qiling"
"675","906","??????????? ??????????????? ? ????????? ????"
"676","906","?????? ??????: 08:00-17:00 (2 ????? ?? 12 ?????)"
"677","906","??? ???? ????? ????? ????????"
"679","909","Ozarlik abyo"
"680","909","Kiruvchi ish bilan vaqtida ish haqi va bonuslar"
"681","909","Rasmiy ish joylashish"
"682","910","Formani to'ldiring https://forms.gle/uhV2WW79yCntd3m49"
"684","912","3 mahal issiq ovqat, tekin yotoqhona mavjud"
"685","913","??????????? ???????????????"
"686","913","?????? ???????? ???????? (400 000 ???)"
"687","913","????? + KPI"
"688","913","???????????? ????????? ? ??????????"
"689","913","??????? ? ???????? ?????"
"690","913","?????? 6/1"
"691","914","???????? ??????????? ????? ??? ????? ??????????? ?? ?? ?????? ????? ????????? ????????"
"692","914","??????????? ?? ??????? ??????? ???? ?? ??????? ????? ?? ???????? ????? ?????? ??????? ???????"
"693","915","3 mahal ovqat yotoq bilan ta'minlanadi"
"694","916","Ish soati yo'q"
"695","916","Dam olish kuni kelishilgan holda"
"696","917","ish vaqti: 9:00-7:00"
"697","918","Abet beriladi"
"698","918","Bizga yaqin joyda yashovchilar bolishi kerak"
"699","918","Bizda yotoqxona yoq"
"700","919","Hozir skitka narxda shoshilb qoling"
"701","919","MAOSH: Bizda kunlik daromad 100minggacha bo'ladi"
"702","920","Korporativ trening"
"703","920","Yoshlar 18-30"
"707","922","O'qiydigan talabalar nomzodi ko'rib chiqilmaydi."
"708","923","Only female candidates aged between 20-35 are accepted"
"709","923","Candidates must be honest, responsible, and proficient in their work"
"710","924","???????? 3000? 3500? ???? ????? ??? ????"
"711","924","????????? ?????? ????????"
"713","926","ASOSIY KANAL 1MLN?"
"720","931","Har kunlik e'lonlarni kuzatib boring!"
"721","932","Professional va samimiy jamoa"
"722","932","10 kunlik traning"
"723","932","Intiluvchan xodimlar uchun yaxshi lavozimlar"
"726","936","???? ???????? ???? ????? ???? ????????"
"727","936","??? ???? ???????? ???? ???????? ?? ?????????"
"728","936","????? ???????? ??????"
"729","936","?????????? ???????? ????? ????"
"730","936","???? ?????? ???? ????? ????????"
"731","937","Har 1-sana da oylik"
"732","937","Har 15-sana da avans (50%gacha)"
"733","937","Diqqat qo'ng'iroq vaqti: 08:00 dan 20:00 gacha"
"734","938","Welcome to our team if you're ready to conquer new heights!"
"735","939","Benefits for employees with high performance"
"736","939","Monthly salary is based on hourly work"
"737","939","Non-smoking and friendly work environment"
"738","940","100% support to reach high earnings"
"739","940","Looking for confident and determined women who are ready to work!"
"740","941","Tayyor o'quv dasturlari va marketing strategiyalari"
"741","941","Talabalar bilan ishlashda katta tajriba"
"742","943","No fraudulent activities will be tolerated"
"743","944","Ahil va doimiy oÆsib boruvchi jamoa"
"744","944","Raqobatdosh oylik ish haqqi"
"745","945","Opportunity for daily income"
"746","946","Bepul tushlik"
"747","946","Kar'era o'sishi imkoniyati"
"748","946","Har kuni qiziqarli bonuslar"
"749","946","Hodimlarimiz ortacha 10.000.000 - 20.000.000 olishadi"
"750","946","2.000.000 so'm fixsa + %"
"751","947","Talabar olinmaydi. Ushniy o'qiydiganlar"
"752","948","??? ???? ????? ????"
"753","948","?? ???? ??????????"
"754","949","Shinam ofis"
"755","949","Qulay lokatsiya"
"756","951","Telegramdan o'zingiz haqingizda ma'lumot qoldiring (Rezyume)"
"760","954","1 oy toliq ishlagandan keyin oyligini oladi."
"761","954","Konkretni kamida 3-4 oy ishlidiganlarga telefon qilsin."
"762","954","Ishiga qarab yana bonuslar bor."
"763","955","Only individuals from Samarqand are required."
"765","957","Qulay joylashuv"
"766","957","Oylik bonus tajribasiz"
"767","957","Qulay ish vaqti"
"768","958","Maxsus berilgan vazifalarni bajarishining zarurati bor"
"769","959","Hushmuomala"
"770","959","Mas'ulyatli"
"771","959","Ishga kechikmaslik"
"772","960","Accommodation with full amenities provided"
"773","960","All facilities are well-maintained and monitored"
"774","961","Yosh va kirishimli jamoa"
"775","961","Karyera oÆsishi uchun shaffof sharoit"
"776","961","Yangi xodimlar uchun oÆquv kurslari"
"777","961","Zamonaviy va qulay joylashuvli ofis"
"778","961","Mehnat shartnomasi asosida ish"
"779","961","Haftalik oylik maosh"
"780","962","Doyimiy xarid yuq"
"781","962","Ko'chama ko'cha sotuv yuq"
"782","966","Studentlarni ham qabul qilamiz"
"783","967","Rasmiy ish bilan ta'minlash"
"784","967","Bepul trening"
"785","968","Ish faqat Toshkent shahrida"
"786","968","BEPUL sumka taqdim etish"
"788","970","?????????? ???????????? ?????? ??????????"
"789","970","?? ???????: 6/1, 08:00-18:00"
"790","970","?? ????? ????? ????????? ????? ????????????"
"791","970","????? ???????? ????????????"
"792","970","????????? ???? ?????????"
"795","974","Shinam officda ishlimiz"
"796","977","Joylar soni juda kam shoshiling"
"797","978","Ahil jamoa"
"798","978","Yaxshi ishlagan xodimlar uchun bonuslar"
"799","978","Lavozim kutarilishi"
"800","979","???? ?????? ??????? ????? ????????"
"801","980","Mamadaliyeva_o kanali"
"802","981","Ish vaqti: 08:00dan 20:00gacha"
"803","981","Ish vaqti: 20:00dan 08:00gacha"
"804","981","Ish yeri: BOSH OFIS Yangi Masjid yonida"
"805","982","OYLIKLAR VAHTIDA BERILADI"
"806","983","Qulay ish vaqti"
"807","983","Bonuslar"
"808","983","Shinam ofis axil jamoa"
"809","984","Yangi xodimlar uchun oÆquv kurslari"
"810","984","Yosh va kirishimli jamoa"
"811","984","Karyera oÆsishi uchun shaffof sharoit"
"812","984","Zamonaviy va qulay joylashuvli ofis"
"813","984","Haftalik oylik maosh"
"814","984","Mehnat shartnomasi asosida ish"
"815","985","Must reside in Tashkent city."
"818","987","100 ga yaqin ahil jamoa bilan ishlash imkoniyati"
"819","987","4 mavsumda ham doimiy ish"
"820","987","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"821","988","Har oylib bonuslar"
"822","988","Kop yillik tajribaga ega ustozlar mavjud"
"823","988","Kelajagi bor soha!"
"824","988","Rivojlanish imkoniyati"
"825","988","Aqliy mehnat qilib yaxshi daromad topish!"
"826","989","To'liq ish kuni"
"827","989","Qulay mehnat sharoitlari"
"828","990","??? ?? ?????????? ?????"
"829","990","????? ????"
"830","990","????? ???????? ???? 7 ???lik ???? ????????"
"831","990","?????? ???? ????????"
"832","992","Ish kunlik to'lov va erkin grafik bilan"
"833","993","Moslashuvchan jadval"
"834","993","Uyga yaqin ishlash imkoniyati"
"835","993","Martaba o'sish imkoniyatlari"
"836","993","Bepul trening"
"840","996","?????????? ?????"
"841","996","???? ??????? ???????"
"842","996","???? ??????? ?????"
"843","996","?? ????? ??????? ???????."
"844","998","50 000 ?????? 100 000 ????????"
"845","998","?? ?????: 6/1 ??? 7/0, 1 ???? ??????"
"846","1000","Karyera oÆsishi uchun shaffof sharoit"
"847","1000","Yosh va kirishimli jamoa"
"848","1000","Yangi xodimlar uchun oÆquv kurslari"
"849","1000","Zamonaviy va qulay joylashuvli ofis"
"850","1000","Mehnat shartnomasi asosida ish"
"851","1000","Talabalar ham olinadi"
"852","1001","Ishdan mamnunlik"
"857","1004","Company offers a chance to work with a supportive team and grow professionally"
"858","1005","???? ???????? ???? ????? ???? ?ur?????"
"859","1005","?????????? ???????? ????? ????"
"860","1005","??? ???? ???????? ???? ???????? ?? ?????????"
"861","1005","??????????? uchun turli bepul mahsulotlar"
"862","1005","????????? Klinikamizda uzingiz va oila azolaringiz uchun chegirmalar"
"867","1008","Ispytatelnyj srok"
"868","1008","Povishenie pri uspeshnoj sdahe ekzamena"
"869","1008","Sobesedovanie"
"870","1009","ASOSIY KANAL 1MLN"
"873","1012","??????: 4.000.000 UZS, ?? ????????????? ???? ?? 1.500.000 UZS"
"874","1012","?????? ??????: ??????????? - ????????, ?????? ? 8:30 ?? 19:00"
"875","1013","Oyiga 5 milliongacha topsa boladi bemalol"
"876","1014","?? ????? 08:00-20:00 ????."
"877","1014","???????? ??????? ???????? ???????? ??????."
"878","1016","?????? ?????? ??????"
"879","1016","????????? ??????"
"880","1017","6/1, 9:00-18:00 ish va tushlik"
"881","1017","Ish haqi oyiga 2 marta to'lanadi"
"887","1020","1 marta kursov o'rganish"
"888","1020","Hujjatlari bilan yordam beramiz"
"889","1020","Oylik har hafta bir marta beriladi"
"890","1021","?? ??????? ?????????: ??????????? ???????????; ????????; ??????????;??????? ??????"
"891","1022","Comfortable office environment"
"892","1022","Training provided by the company"
"893","1023","Tel qilish vaqtlari 09:00 dan 20:00 gacha"
"894","1023","Yotoq joy bor"
"895","1024","O'sish imkoniyati operatorlikdan menejer lavozimigacha"
"896","1024","Bonuslar tug'ilgan kunlar va xar kuni taqdirlash marosimlar uchun"
"897","1025","Qulay atmosfera"
"898","1025","Bepul qahva"
"899","1025","Katta ahil jamoa"
"900","1025","Korporativ telefon"
"901","1025","Korporativ kompyuter"
"902","1025","Doimiy malaka oshirish"
"903","1025","Kasbiy va moliyaviy o'sish"
"904","1027","Joylar chegaralangan"
"905","1028","Viloyatdan kelganlar uchun yotoqxona va uch mahal ovqat beriladi."
"906","1029","3 mahal issiq ovqat, tekin yotoqhona mavjud"
"907","1029","Ish holati: aktiv"
"908","1030","Manzil: Toshkent shahar Olmazor tumani Prom zona"
"909","1030","Sinov muddati: 1 hafta"
"910","1030","Ish vaqti: 9.00 - 18.00"
"911","1031","Qulay atmosfera"
"912","1031","Bepul qahva"
"913","1031","Katta ahil jamoa"
"914","1031","Korporativ telefon va kompyuter"
"915","1031","Kasbiy va moliyaviy o'sish"
"916","1031","Doimiy malaka oshirish"
"917","1032","Ish vaqti: 9.00 - 18.00"
"918","1032","Sinov muddati: 1 oy"
"919","1033","Manzil bo'limdagi ma'lumotlarni to'g'irlash zarur"
"920","1034","ASOSIY KANAL 1MLN"
"921","1035","Talabar olinmaydi"
"922","1036","Ovqatlanish ishxona tomonidan taæminlanadi"
"923","1036","Yotoqxona bilan taæminlanadi"
"924","1037","To'lov oyiga 2 marotaba"
"925","1038","Kasbiy rivojlanish va o'qitish imkoniyati"
"926","1038","Mehnat kodeksi boÆyicha rasmiy ishga qabul qilish"
"927","1038","Do'stona jamoa"
"928","1039","3 ????? ?????"
"929","1039","?????? ?????? ???"
"930","1039","????????? ??????????? ????? ????? ????????????"
"931","1041","OZARO KELISHIB ABYOMGA HAM ISHLASA BOLADI"
"932","1042","Ayol-Qizlar 21 yoshdan"
"933","1042","Erkaklar 18 yoshdan ishga qabul qilinadi"
"934","1042","Alkogol va tamaki mahsulotlar borligi sababli"
"935","1043","19 yoshdan 30 yoshgacha"
"936","1043","Sinov muttati 5 kun"
"937","1043","Tashqi ko'rinishi toza"
"938","1043","Ish vaqti: 9:00 dan 18:00 gacha, 6/1 grafika"
"944","1046","Yotib ishlashga joy yoq"
"945","1048","????????? ????"
"946","1048","???? ? ???????? ??????????????"
"947","1048","???????? ? ???????????"
"948","1048","???????: 6/1, ? ?????????? ?????????"
"949","1049","?????????: 6/1, ? ?????????? ?????????"
"950","1049","??????? ???? ?????? ????????? ??????? ??????"
"951","1050","Har kunlik e'lonlarni biz bilan kuzatib boring!"
"954","1052","Studentlar va o'gil bolalar ishga olinmaydi"
"958","1054","Oylik va bonuslar, kelishilgan holda."
"959","1055","Yotoq joy bilan taminlaymiz"
"960","1055","Barcha O'zbekistonlik va boshqa respubalikaliklarni ishga taklif qilamiz"
"961","1055","Zavtrak obed ujin qib beramiz"
"962","1056","Ish vaqti: erkin grafik va onlayn"
"963","1056","Oylik maosh: suhbatda aytiladi"
"964","1057","Ish vaqti: 9:00dan 20:00gacha"
"965","1057","Sinov muddati: 5 kun"
"966","1058","????? ???? ?? ????? ?????? ??????? ????????"
"967","1059","3 ?? ???????? ????? ?????????? ??????????"
"968","1059","????? ???????? ????? ?????? ????? ???????"
"969","1059","???????? ?????????? ????????? ???????"
"970","1059","???????? ????? ???????"
"971","1061","?????? ?????????? ?????? ?? ??"
"972","1062","Kasbiy o'sish va ijodiy g'oyalarni amalga oshirish imkoniyatlari"
"973","1062","Zamonaviy salonda qulay ish sharoitlari"
"974","1062","Mehnart kodeksi boÆyicha rasmiy ishga qabul qilish"
"975","1062","0dan boshlab sohani toÆliq oÆrgatamiz"
"976","1062","Ijodiy muhitga ega kompaniyada ishlash"
"977","1064","Iltimos maslahatlashib telefon qilinglar"
"978","1065","Ishberuvchi ta'minlaydi: 1 yillik mehnat shartnomasi, sug'urta va qo'shimcha premiyalar"
"979","1065","Kerakli xujjatlar: Xorijga chiqish pasporti va Fuqarolik pasporti"
"980","1066","Manzilga yetmasdan ish boshlanadi"
"982","1070","Tushlik: korxona hisobidan"
"983","1070","Mo'ljal: Makro Farg?ona"
"984","1070","Manzil: Toshkent shahar, olmazor tumani Tansiqboyev 2, dokahleb binosi"
"985","1071","Har bir xodim uchun qulay ofisdagi individual shart-sharoit"
"986","1071","O`z vaqtida to`lanadigan maosh"
"987","1071","Oylik bonuslar va Teambuildinglar"
"988","1071","Karerada o`sish imkoniyati"
"989","1072","Ish joyi Toshkent shahri, kvartira bilan taÆminlaymiz"
"990","1072","Ish grafigi: 6/1 erkin dam olish kunni tanlash, ish soati kuniga 4 soat dan 8 soatgacha."
"991","1073","Toshkent tumanda yangi xayot"
"992","1076","Toshkent shahrida doimiy yashashi kerak"
"995","1079","Ish vaqti: 9:00 dan - 7:00 gacha"
"996","1079","Oylik boshlanadi, yaxshi maosh"
"997","1080","Work under Smartup system"
"998","1080","High salary ranges from 4,000,000 to 9,000,000 UZS including bonuses and sales commissions"
"999","1081","Monthly salary increases based on performance"
"1000","1082","??????? ? 10:00 ?? 20:00"
"1001","1083","Talablar 18-25 yoshgacha"
"1002","1085","Yaxshi ishlagan xodimlar uchun bonuslar va okladlar"
"1003","1085","Ahil jamoa"
"1004","1085","Lavozim kutarilishi"
"1005","1086","????? ???? ??? ???? 2 ???????? ?????? 15 ?? 30 ???????? ????????"
"1006","1086","????? ?????? ?????? ?????????"
"1007","1087","Imkoniyat chegaralangan"
"1015","1091","Candidates should have a genuine interest in hotel operations and be dedicated to providing quality service."
"1016","1092","Bepul yotoqxona mavjud"
"1017","1093","Uxlash joyi"
"1018","1093","Ajoyib jamoa"
"1019","1093","To'lov bir oyda 2 marta + avans"
"1020","1094","Faqat Toshkent uchun"
"1021","1094","Korporativ trening!"
"1023","1096","??????? ???????????????"
"1024","1096","?????????? ????????????"
"1025","1097","Kunlik, haftalik va oylik bonuslar"
"1026","1097","Ish vaqtida mas'uliyat bilan ishlash"
"1027","1098","More information upon inquiry."
"1029","1100","Uzoqdan kelp ishlaydiganlarga yotoq joy bor"
"1030","1102","ASOSIY KANAL 1MLN"
"1031","1103","Faqat o'ziga ishongan aniq sotuv sohasini epliman digan yigit va qizlar yozsin"
"1032","1104","?? ?????: 8.00 ??? 20.00 ????"
"1033","1105","???????"
"1034","1105","???????: 20-45"
"1035","1106","Boshlang'ich ish tajribasi"
"1036","1106","Xodimni o'zini rivojlantirish imkoniyati"
"1037","1107","Kafolat beriladi daromad olishizga"
"1038","1108","20-35-yosh oralig'ida bo'lish"
"1039","1108","Raqobatdosh oylik ish haqqi"
"1040","1108","Doimiy oÆsib boruvchi jamoa"
"1041","1109","Toshkent shaxarda istiqomat qilishi shart!"
"1042","1112","Talabalar ham olinadi."
"1043","1113","?? ????? 10:00 ??? 23:00 ????"
"1044","1114","Kunlik daromadlar oylik kutib o'tiriladi"
"1045","1115","Faqat qizlardan iborat jamoa"
"1046","1116","Opportunity for career growth within the company"
"1047","1116","Competitive salary and bonuses based on performance"
"1048","1116","Office located within 5 minutes of the metro"
"1049","1117","Kunduzgi va kechgi talabalarni ishga qabul qila olmaymiz"
"1050","1118","Yana ??????? ?????, ????????? ?????? ?????????? ????? ??? ???? 5.6 ??? ?????? ??????"
"1051","1120","???????? ??????? ?? ???????? ??????? ?????? ?? ??????? ?????? ???? ?? ?????? ?????? ?????? ??? ????? ???"
"1052","1121","Xarid yuq"
"1053","1121","Sotuv yuq"
"1054","1122","Imkoniyatlar:"
"1055","1122","Kariyeraviy Oæsish: Kafolatlangan û Biz bilan birgalikda o'sing va rivojlaning"
"1056","1122","Oylik Maosh: 4 000 000 soæmdan 15 000 000 soæmgacha + Bonuslar"
"1057","1122","Sizni Ham Kutamiz!"
"1058","1123","Kariyeraviy Oæsish: Kafolatlangan û Biz bilan birgalikda o'sing va rivojlaning"
"1059","1125","Sinovdan o'tganlar rasmiy ishga qabul qilinadi (mehnat daftarchasi va pensiya yuritiladi)"
"1060","1125","O'z vaqtida beriladigan issiq ovqat"
"1061","1125","Ish jadvali 6/1"
"1064","1127","BE PUL sumka beriladi"
"1065","1127","Ish faqat Toshkent shaxrida"
"1066","1127","Yotoq joy yo'q"
"1067","1128","ASOSIY KANAL 1MLN?"
"1070","1132","20:00dan 08:00gacha turishi mumkin"
"1071","1132","Ish vaqti 08:00dan 20:00gacha"
"1072","1133","???????? ??????? ????????."
"1073","1133","?????? ????????? ????????? ??????? ???????."
"1074","1135","Ish vaqti: 1-smena 8:00 dan 18:00 gacha, 2-smena 18:00 dan 8:00 gacha"
"1075","1135","Ish grafigi: 6 kunlik ish/1 kun dam, Smena 1 hafta kunduzi, 1 hafta kechqurun"
"1078","1137","???????? ??????"
"1079","1137","???? ???"
"1080","1137","3 ????? ???? ?????"
