"id","job_id","occupation"
"1138","1393","EVA podoshva stanokiga"
"1139","1393","Bosh omborchi"
"1140","1395","Yordamchi"
"1141","1397","Call center operator"
"1142","1398","Agent(???????? ?????????????)"
"1143","1399","??????????"
"1146","1402","???????"
"1147","1404","????? ????"
"1148","1405","Avto Servis ustolari"
"1149","1406","????"
"1150","1407","Kiyim doki qismida"
"1151","1408","???????? (?????)"
"1152","1409","Sotuvchi"
"1153","1410","Massage Therapist"
"1154","1410","Cleaner"
"1155","1410","Cosmetologist"
"1156","1410","Pedicurist"
"1157","1410","Manicurist"
"1158","1413","Ishchi"
"1159","1414","Uzoq masofa"
"1160","1414","Bolalarni vazifalari bajarishiga"
"1161","1414","Qaroqchilik qilishiga qarab"
"1162","1415","Tikuvchi"
"1163","1415","Upokovchik"
"1164","1415","Dazmolchi"
"1165","1417","Sotuvchi"
"1166","1417","Maslahatchi"
"1167","1417","Qayta savdo mutaxassis"
"1168","1417","Reklama mutaxassis"
"1169","1418","Sotuv operatori"
"1170","1420","???????"
"1171","1421","Sotuv menejeri"
"1172","1422","Sotuv operatori"
"1177","1425","Sotuv Menejer"
"1178","1426","Ijtimoiy tarmoqlar"
"1179","1427","Savdo menejeri"
"1180","1428","???????-??????? ??????????"
"1181","1429","Sotuv menejer"
"1182","1430","Sotuv menejeri"
"1183","1431","????????????? ?? ????????????????"
"1184","1432","Call Center Representative"
"1185","1432","Dispatcher"
"1186","1433","Savdo agenti"
"1187","1434","Social Media Influencer"
"1188","1435","Savdo Menejeri"
"1189","1435","Konsultant"
"1190","1436","Sotuvchi"
"1191","1436","Operator"
"1192","1437","Sotuv Operatori"
"1193","1439","Operator"
"1194","1439","Sotuvchi"
"1197","1444","Haydovchi"
"1198","1445","Sotuv menejeri"
"1199","1446","??????????"
"1200","1446","????? ???????"
"1201","1447","Operator"
"1202","1447","Menedjer"
"1203","1448","?????"
"1204","1450","Savdo Menejeri"
"1205","1451","Kuryer"
"1207","1453","???? ??? ?????????? ??????? ??????"
"1208","1454","Operator"
"1209","1455","Sotuvchi maÆslahatchi"
"1211","1458","?????"
"1213","1460","Oshpaz"
"1214","1460","Xizmatchi"
"1215","1462","Operator"
"1216","1463","Ofitsiant"
"1217","1463","Passuda moyka"
"1218","1463","Uborkachi"
"1219","1464","Ko'ylak ishlab chiqaruvchi"
"1220","1465","Kuryer"
"1221","1466","passuda"
"1222","1466","ofitsiant"
"1223","1466","uborkachi"
"1224","1467","?????? ??????"
"1225","1468","Sotuv operatori"
"1226","1469","????????????"
"1227","1469","???????"
"1228","1469","??????????"
"1229","1469","????????"
"1230","1469","????????"
"1231","1469","?????????"
"1232","1469","???????????"
"1233","1470","Operator"
"1234","1471","Call Center Operator"
"1235","1472","?????? ???????????"
"1236","1473","Savdo agenti"
"1237","1474","Sotuv bo'yicha Menedjer"
"1238","1476","N/A"
"1239","1477","Tikuvchi"
"1241","1482","Sotuv"
"1244","1485","Do'kon direktorlari"
"1245","1485","Do'kon ma'murlari"
"1246","1486","Sotuv menejeri"
"1247","1486","Transport xodimi"
"1248","1486","Ximchistka mutaxassisi"
"1249","1486","Xizmat ko'rsatuvchi"
"1251","1488","Sales Manager"
"1252","1488","Retail Manager"
"1253","1489","Sotuv operatori"
"1256","1491","Sekretar"
"1257","1493","Sotuv Menejeri"
"1258","1493","Call Centre Operator"
"1259","1494","Sales Manager"
"1261","1496","????? ?????????"
"1262","1497","Parfumer"
"1263","1498","Sotuv menejeri"
"1264","1499","??????"
"1265","1499","??? ????"
"1266","1499","??????? ????"
"1267","1500","POVAR"
"1268","1500","Ishchi"
"1269","1500","Administrator"
"1270","1500","Tozalovchi"
"1271","1501","Agent(???????? ?????????????)"
"1273","1504","????-????????"
"1274","1504","?????????????????"
"1275","1505","Sales"
"1276","1506","Kompaniya reprezentant"
"1277","1507","Bulichkachi"
"1278","1508","Operator"
"1279","1509","MENEDJER"
"1280","1509","AFITSIYANT"
"1281","1509","POVAR"
"1282","1510","Biser Tikish"
"1284","1512","Sotuv menejeri"
"1285","1514","Ot boqishchi"
"1286","1514","Fermachi"
"1287","1514","Bog'bonchi"
"1288","1516","Sotuv menejeri"
"1289","1517","Ishchi"
"1290","1518","????????"
"1291","1518","?????????"
"1292","1518","???????"
"1293","1518","?????????"
"1294","1519","Ishchilar"
"1295","1520","???????? ?????????????"
"1296","1521","????????"
"1297","1522","Sales"
"1298","1522","Marketing"
"1299","1523","Oflayner"
"1300","1523","Ranner"
"1301","1523","Supervaysor"
"1304","1527","Sotuvchi"
"1305","1530","????????"
"1306","1531","Kassir"
"1307","1531","Barista"
"1308","1532","????? ??????"
"1309","1532","?????????"
"1310","1533","Kredit bo'limi"
"1311","1534","Kadok"
"1312","1534","Farmon"
"1313","1534","Dori"
"1315","1536","Do'kon ma'murlari"
"1316","1536","Do'kon direktorlari"
"1317","1537","Courier"
"1318","1536","Sotuvchi-kassir"
"1319","1536","Universal xodim"
"1320","1538","??????? ? ???????????? ????????"
"1322","1540","????? ????????"
"1323","1540","???????????"
"1324","1540","??????????"
"1325","1542","Ish boshqarish"
"1326","1542","Texnologiya"
"1327","1543","Shafyor"
"1328","1543","Yordamchi Ekspiditr"
"1329","1545","Tikuvchi"
"1330","1546","Gruzchik"
"1332","1548","????"
"1333","1549","???????"
"1334","1550","Aplikatsa koz tersh"
"1335","1552","Master ustalar"
"1336","1553","SMM Specialist"
"1337","1554","Zargar"
"1338","1555","Sotuv menejeri"
"1339","1555","Operator"
"1341","1558","Taxta ishchi"
"1343","1560","Gilam yuvishchi"
"1344","1561","Fast food ishchi"
"1345","1562","Tikuvchi"
"1346","1562","Dazmolchi"
"1347","1562","Master"
"1348","1564","Sotuv menejeri"
"1349","1565","Tikuvchi"
"1350","1567","Massajist"
"1351","1569","Sales Manager"
"1352","1570","Kassir"
"1353","1570","Sotuvchi"
"1354","1572","sotuvchilik"
"1355","1573","Savdo agenti"
"1356","1574","Sotuvchi"
"1357","1574","Gruznik"
"1358","1575","Sotuv menejer"
"1359","1576","Plastik profil ishchi"
"1360","1577","Xizmat ko'rsatuvchi"
"1361","1577","Texnik"
"1370","1579","SAVDO AGENTI"
"1371","1579","EKSPEDITOR"
"1372","1579","MERCHANDAYZER"
"1373","1581","O'qituvchi"
"1375","1583","?????? ??????"
"1376","1583","????? ????"
"1381","1587","Sotuvchi"
"1382","1588","Operator"
"1383","1588","Customer Service Representative"
"1385","1590","Omborxonachi"
"1386","1593","Operator"
"1387","1594","Kassir"
"1388","1594","Sotuvchi Kansultant"
"1389","1595","Sotuv menejeri"
"1391","1597","Aperator"
"1392","1598","Bosh omborchi"
"1393","1598","Kolorist"
"1394","1598","EVA podoshva stanokiga"
"1395","1598","Kauchuk podoshva stanokiga"
"1396","1599","Botdozmi"
"1397","1603","Social Media Coordinator"
"1398","1604","Erkaklar"
"1399","1604","Ayollar"
"1400","1605","Sotuv Operatori"
"1401","1606","Kiyim do'koni xodimi"
"1402","1607","Operator"
"1403","1608","Logistics"
"1404","1608","Marketing"
"1405","1610","Production Worker"
"1406","1611","Mebel kromka stonagi ustasi"
"1407","1612","Kuryer"
"1408","1613","Atir Sovun va shampun ishlab chiqaruvchisi"
"1409","1613","Master-Operator Stanok ochirib yoqish qolip nastroyka qilish mutaxasisi"
"1410","1613","Operator"
"1411","1614","Atir Sovun va shampun ishlab chiqaruvchisi"
"1412","1615","Operator"
"1413","1615","Master-Operator"
"1414","1616","Atir Sovun va shampun ishchisi"
"1417","1618","Dental Assistant"
"1418","1619","Buhgalter"
"1419","1620","????????????"
"1420","1621","????????"
"1421","1621","????"
"1422","1622","T⌡quvchi-Operator"
"1423","1625","Tibbiyot sohasidagi yetakchi"
"1424","1626","Tikuvchi"
"1425","1627","????????"
"1426","1627","???????"
"1427","1627","?????????"
"1428","1627","??????? ???????? ?????????"
"1429","1627","???????"
"1430","1628","Bering vazifalarni bajarishgizga qarab"
"1431","1629","Naklenka yopishtiruvchi"
"1432","1631","Sotuv menedjeri"
"1433","1632","Construction"
"1434","1633","Xizmat korxonasi"
"1435","1634","Shofyor"
"1436","1634","Svarka"
"1437","1634","Ofis Menedjeri"
"1438","1635","Operator"
"1439","1636","?????????? ?????????"
"1440","1636","????????"
"1441","1636","????????????"
"1442","1636","??????? ???????"
"1443","1637","Operator"
"1444","1638","Savdo Menejer"
"1445","1639","Pishiriq tayyorlashchi"
"1446","1640","Kuryer"
"1447","1641","Ovqat kasbi"
"1448","1642","???? ?????"
"1449","1642","?????"
"1450","1642","???????"
"1451","1642","????????"
"1452","1643","???? ???? ????? ?????????"
"1453","1644","????? ??????? ????????? ???? ????"
"1454","1645","???????????"
"1455","1646","Povar"
"1456","1646","Ishchi"
"1457","1646","Administrator"
"1458","1649","Call Centre Operator"
"1459","1650","???????? ?????????????"
"1460","1651","?????"
"1461","1651","??????"
"1462","1651","?????????"
"1463","1652","╥?il bola ishchi"
"1464","1653","Ishchi"
"1465","1654","Sotuvchi"
"1466","1655","Sotuv Operatori"
"1467","1656","Sotuv operatori"
"1468","1657","Koæylak ishchisi"
"1469","1658","Kuryer"
"1470","1659","Do'kon ma'murlari"
"1471","1659","Do'kon direktorlari"
"1472","1659","Sotuvchi-kassir"
"1473","1659","Universal xodim"
"1474","1660","Tahta ishchi"
"1475","1663","Sotuv bo?yicha Menejer yordamchisi"
"1476","1664","Dokon ishi"
"1477","1665","Oxrana"
"1478","1666","Sotuv Operatori"
"1479","1667","Sotuv Menjeri"
"1480","1668","????????"
"1481","1669","Sotuv menedjeri"
"1482","1669","Operator"
"1483","1670","Call Center Rukovoditeli"
"1484","1671","Sotuv operator"
"1485","1672","??????? ??? ?????? ? ??????? ??????? ????"
"1486","1672","????? ??? ?????? ?? ??????"
"1487","1673","Chips ishlab chiqaruvchisi"
"1488","1674","Yuvuvchi"
"1489","1674","Qadoqlashchi"
"1490","1675","Haydovchi"
"1491","1675","Sotuvchi"
"1492","1676","Model"
"1493","1677","Ot boquvchi"
"1494","1677","Bog?bon"
"1495","1677","Ishchilar"
"1496","1678","Targoviy agent"
"1497","1679","????????"
"1498","1680","??????? ????? ?????????"
"1499","1683","?????????"
"1500","1683","??????"
"1501","1684","???????"
"1502","1685","Sales Associate"
"1503","1686","Sotuv menejeri"
"1504","1687","????? ??? (????? ???)"
"1505","1688","Obed etkazib beruvchi"
"1506","1689","Office Secretary"
"1507","1690","Somsa paz va kassir"
"1508","1691","Rasmga Olishchi"
"1509","1692","Operator"
"1510","1693","Povar"
"1511","1693","Menedjer"
"1512","1693","Afitsiyant"
"1513","1694","????????"
"1514","1695","Pedagog"
"1515","1695","O'qituvchi"
"1516","1695","Mihir"
"1517","1696","??????????"
"1518","1697","Mebel tikuvchi"
"1519","1699","Ishchi"
"1520","1700","Povar"
"1521","1700","Povar yordamchisi"
"1522","1701","Sotuv"
"1523","1701","Xizmat ko'rsatish"
"1524","1702","???????? ?????????????"
"1525","1703","??????"
"1526","1704","Operator"
"1527","1705","Tikuvchi"
"1528","1705","Biser tikuvchi"
"1529","1707","????? ???????"
"1530","1707","????? ??????"
"1531","1707","????? ????????"
"1532","1707","????? ???????"
"1533","1707","????? ???????????? ?????"
"1534","1709","Kelin Koæylak yopishtiruvchi"
"1535","1710","????? ?????????"
"1536","1714","???????"
"1537","1715","Master ustalar"
"1538","1716","Barista"
"1539","1716","Kassir"
"1540","1717","??? ????? ??????"
"1541","1718","Operator in Call Center"
"1542","1719","Agent(???????? ?????????????)"
"1543","1720","Menedjer"
"1544","1722","Reklama sotuv menejeri"
"1545","1723","?????"
"1546","1725","????????"
"1547","1726","Zargar"
"1548","1727","Do'kon ma'muri"
"1549","1728","Fast Food Worker"
"1550","1728","Server"
"1551","1728","Cashier"
"1552","1729","Construction Worker"
"1553","1730","Vozdukhovot mutaxassisi"
"1554","1730","Elektr"
"1555","1731","????????-???????????"
"1556","1732","Operator"
"1557","1733","Targoviy agent"
"1558","1733","Sotuvchi"
"1559","1734","Chorva qo'y cho'ponchi"
"1560","1735","Mexmonxonada tozalovchi"
"1561","1736","Marketing Specialist"
"1562","1737","Call center Sotuv Menedjer"
"1563","1738","?????????? ?????????"
"1564","1739","Kuryer"
"1565","1740","Ishchi"
"1566","1741","??????"
"1567","1741","??????"
"1568","1741","??? ???????"
"1569","1741","??????? ???????"
"1570","1741","???? ????"
"1571","1742","??????? ????????????"
"1572","1743","?????????"
"1573","1743","??????????"
"1574","1744","Do'kon direktorlari"
"1575","1744","Do'kon ma'murlari"
"1576","1744","Sotuvchi-kassir"
"1577","1744","Universal xodim"
"1578","1745","Savdo bo'lim raxbari"
"1579","1746","Kreditor"
"1580","1747","Manager po prodazham"
"1581","1748","??????? ????????????"
"1582","1749","Savdo"
"1583","1750","Kadoklar"
"1584","1750","Omborxonachi"
"1585","1751","Savdo agenti"
"1586","1752","Malakali tikuvchi"
"1587","1752","Master"
"1588","1752","Dazmolchi"
"1589","1753","Kiyim do'koni o'rganuvi"
"1590","1754","Oltin Ayol"
"1591","1755","?????"
"1592","1755","??????????"
"1593","1755","????? ??????"
"1594","1756","Sotuv menejeri"
"1595","1757","Semichka sex ishchi"
"1596","1758","Office Manager"
"1597","1760","????? ??????? ????????"
"1598","1761","Ovqatchi"
"1599","1761","Ofitsant"
"1600","1762","Talabalar"
"1601","1762","Erkak hodimlar"
"1602","1764","??????"
"1603","1765","Production Worker"
"1604","1767","Oziq ovqat dokoni ishchisi"
"1605","1768","??????? ????????????"
"1606","1770","Interviewer"
"1613","1772","????? ????????"
"1614","1773","Telekommunikatsiya xizmati xodimi"
"1615","1774","Bichuvchi"
"1616","1774","Dazmolchi"
"1617","1775","?????? ?????????? ????????????"
"1618","1776","Designer"
"1619","1777","??????? ???"
"1620","1778","Call Center Manager"
"1621","1779","Call-?????? ????? ????????"
"1622","1780","Call Center Menedjeri"
"1623","1781","?????"
"1624","1782","?????? ????? ???????"
"1625","1783","????? ??????? ??????"
"1626","1784","Market Sotuvchisi"
"1627","1785","Kasmetolog"
"1628","1785","Resepshionist"
"1629","1785","Masajist"
"1630","1786","Sotuvchi konsultant"
"1631","1787","Operator"
"1632","1788","Savdo menejeri"
"1633","1789","Menejerlik"
"1634","1789","Sotuv"
"1635","1790","Gruznik"
"1636","1790","Bloger"
"1637","1790","Sotuvchi"
"1638","1791","????? ?????????"
"1639","1791","????? ?????????"
"1640","1792","SAVDO AGENTI"
"1641","1792","EKSPEDITOR"
"1642","1792","MERCHANDAYZER"
"1643","1793","??????"
"1644","1794","???????? ????? ????? ???????"
"1645","1795","Telefon ta'mirlash mutaxassis"
"1646","1795","Dasturchi"
"1647","1797","Operator"
"1648","1799","Yigitlar"
"1649","1799","Furnitura savdo bo'limi"
"1650","1801","Sotuv operatori"
"1651","1802","Restaurant xodimi"
"1652","1803","Sotuvchi"
"1653","1804","Sotuv menejer"
"1654","1805","Takhta ishchi"
"1655","1806","Avto Chixol Islabchiqaruvchi"
"1656","1807","Tailor"
"1657","1808","Sotuv menejer"
"1658","1808","Call centr operator"
"1659","1809","Barmen"
"1660","1810","?????????????"
"1661","1811","Kolorist"
"1662","1811","Podoshva stanokiga ishchi"
"1663","1811","Bosh omborchi"
"1664","1813","Manufacturing"
"1665","1814","Mebel ustasi"
"1666","1814","Stol Stul ustasi"
"1667","1815","Kuryer"
"1668","1816","Haydovchi"
"1669","1816","Payvandchi"
"1670","1817","?????? ??????"
"1671","1818","Sotuv Manager"
"1672","1819","Sotuv menejeri"
"1673","1820","Operator"
"1674","1821","????????"
"1675","1822","EKSPEDITOR"
"1676","1822","MERCHANDIZER"
"1677","1822","SAVDO AGENTI"
"1678","1823","????????????"
"1679","1823","??????????? ??????"
"1680","1824","Taxi Driver"
"1681","1825","Somsapaz"
"1682","1825","Kassir"
"1683","1827","Operator"
"1684","1828","????? ????? ?????????"
"1685","1829","Call operator"
"1686","1830","Administrator"
"1687","1830","Sales Operator"
"1688","1830","Sales Manager"
"1689","1830","Salesperson"
"1690","1830","Retail Agent"
"1691","1830","Cleaning Supervisor"
"1692","1830","HR Manager"
"1693","1830","Sanitation Supervisor"
"1694","1830","Delivery Personnel"
"1695","1830","and more"
"1696","1831","Malakali tikuvchi"
"1697","1831","Dazmolchi"
"1698","1831","Master"
"1699","1832","????? ????"
"1700","1833","Gruzchik"
"1701","1834","Haydovchi"
"1702","1835","Online marketing specialist"
"1703","1836","Malyar"
"1704","1837","?????????"
"1705","1838","Dizayner"
"1706","1838","Tikuvchi"
"1707","1839","????? ???????????"
"1708","1839","???????????"
"1709","1840","Call Center Operator"
"1710","1842","Savdo vakili (AGENT)"
"1711","1843","Omborchi"
"1712","1843","Yetkazib beruvchi"
"1713","1844","Savdo agenti"
"1714","1845","Mehmonxona ishchisi"
"1715","1847","Avtoservis ustasi"
"1716","1849","Menejer"
"1717","1849","Call-markaz menejeri"
"1718","1850","Kuryer"
"1719","1851","Buxgalter"
"1720","1852","Yuvib berish xizmati"
"1721","1853","Savdo agenti"
"1722","1854","Sotuv operator"
"1723","1855","Reklama sotuv menjer"
"1724","1858","?????????"
"1725","1858","??????"
"1726","1859","Xodim"
"1727","1860","Somsa Sotuvchi"
"1728","1861","Sotuv"
"1729","1861","Menejer"
"1730","1862","????????"
"1731","1862","????????????"
"1732","1862","??????????"
"1733","1862","???????"
"1734","1862","????????"
"1735","1862","?????????"
"1736","1862","?????????????????? ?????????"
"1737","1863","Call Center Specialist"
"1738","1863","Sales Manager"
"1739","1864","????????? ????????-????????"
"1740","1865","Fermachi"
"1741","1866","Do'kon xizmatkorligi"
"1742","1867","??????????"
"1743","1868","??????"
"1744","1868","???????"
"1745","1868","???????"
"1746","1869","Sotuv menedjeri"
"1747","1872","Sotuvchi"
"1748","1873","Operator"
"1749","1874","POVAR"
"1750","1874","Administrator"
"1751","1874","Ishchi"
"1752","1875","Kuryer"
"1753","1876","Sotuv operator"
"1754","1878","Sotuv operatori"
"1755","1879","N/A"
"1756","1880","Naklenka yopishtiruvchi"
"1757","1881","???????????????"
"1758","1881","???????? ??????"
"1759","1883","Market sotuvchisi"
"1760","1884","Kuryer"
"1761","1885","Xodimlar"
"1762","1885","Do'kon boshqaruvi"
"1763","1886","Tosh yopuvchi"
"1764","1887","Sotuv menejeri"
"1765","1888","???????????"
"1766","1888","?????????"
"1767","1889","Sotuvchi-Konsultant"
"1768","1890","Parfyumer"
"1769","1891","Sotuv operatori"
"1770","1892","Office Assistant"
"1771","1893","Raznorabochiy"
"1772","1894","Sales"
