"id","is_job_vacancy","message_id","job_name","company_name","job_type","job_salary","job_descriptions","input_language","job_date","is_active","is_verified","created_at","updated_at"
"637","1","74100","Ofitsiant","SHOVOTLANDIA","Full-Time","Kunlik kelishiladi","? SHOVOTLANDIA kafega quyidagi lavozimlarga ishga taklif qilinadi.","uz","2024-09-21 15:45:54","1","0","2024-09-21 15:45:54","2024-09-21 15:45:54"
"639","1","76100","Tibbiyot Suyuq Dori Vositalari Quyish Sexiga Ish","not defined","Full-Time","Oylik ishbay OÆrtacha 2000000-4500000 soÆm","Diqqat bilan oÆqib 9:00 dan 22:00 gacha tel qilila talabalar uchun zor ish","uz","2024-09-21 15:45:55","1","0","2024-09-21 15:45:55","2024-09-21 17:06:09"
"640","1","77100","Frontend dasturchi","not defined","Full-Time","Tekin","Mentorlik ham qo'limdan keladi bemalol dars bera olaman.","uz","2024-09-21 15:45:55","1","0","2024-09-21 15:45:55","2024-09-21 17:06:09"
"641","1","78100","Python Django Developer","not defined","Full-Time","Tekin","Birgalikda loyihalar qilish, yangi texnologiyalar o'rganish, bilganlarimizni mustahkamlash.","uz","2024-09-21 15:45:55","1","0","2024-09-21 15:45:55","2024-09-21 17:06:09"
"642","1","79100","Amaliyot uchun","not defined","Full-Time","Narxi: Amaliyot uchun","Amaliyot qilib tarjiba orttirmoqchiman.","uz","2024-09-21 15:45:56","1","0","2024-09-21 15:45:56","2024-09-21 17:06:09"
"643","1","80100","Front-End Developer","not defined","Full-Time","Tekin amaliyot uchun","Real lohilarda ishlab tajriba ortirish","uz","2024-09-21 15:45:56","1","0","2024-09-21 15:45:56","2024-09-21 17:06:09"
"645","1","82100","Ish joyi: Umidjon","not defined","Full-Time","Amaliyot uchun","Yaxshi jamoa topib o'rganganlarimni amaliyotda qo'llash","uz","2024-09-21 15:45:57","1","0","2024-09-21 15:45:57","2024-09-21 17:06:09"
"646","1","83100","Stajer yoki junior dasturchi","Idora: Route Eld","Full-Time","1. 000. 000 - 2. 000. 000 so'm","Stajer yoki junior dasturchi kerak. 1 oy sinov muddati. Sinov muddatida oylik beriladi. Sinovdan keyin oylik maosh kelishiladi.","uz","2024-09-21 15:45:57","1","0","2024-09-21 15:45:57","2024-09-21 15:45:57"
"647","1","84100","Javascript Developer","not defined","Full-Time","tekin","Daromatli ish topish","uz","2024-09-21 15:45:58","1","0","2024-09-21 15:45:58","2024-09-21 17:06:09"
"648","1","85100","Frontend Developer","not defined","Part-Time","Amaliyot uchun","Middle+ darajadagi dasturchilar bilan real projectlar qurish va bilimlarni mustahkamlash","uz","2024-09-21 15:45:58","1","0","2024-09-21 15:45:58","2024-09-21 17:06:09"
"649","1","86100","Tarmoq mutaxasis","not defined","Full-Time","","Tarmoq sohasida yetuk mutaxasis bo'lish uchun ustoz kerak.","uz","2024-09-21 15:45:59","1","0","2024-09-21 15:45:59","2024-09-21 17:06:09"
"650","1","87100","Call markaz operatori (faqat qizlar)","Founders school o'quv markazi","Full-Time","Suhbat davomida aytamiz","Call markaz operatori kerak (faqat qizlar) uchun vakansiya. Rus yoki ingliz tilini bilishi plus.","uz","2024-09-21 15:46:00","1","0","2024-09-21 15:46:00","2024-09-21 15:46:00"
"653","1","90100","Mebel ustaxonasiga tajribali duradgor talab qilinadi","Keles Mexnat zavodi","Full-Time","5 000 000 - 6 000 000 so'm","Mebel ustaxonasiga zudlik bilan tajribali duradgor talab qilinadi.","uz","2024-09-21 15:46:01","1","0","2024-09-21 15:46:01","2024-09-21 15:46:01"
"655","1","92100","SALAFAN ISHLAB CHIQARISH","not defined","Full-Time","3.000.000","SALAFAN ISHLAB CHIQARISH SEHIGA ISHCHILAR KERAK","uz","2024-09-21 15:46:02","1","0","2024-09-21 15:46:02","2024-09-21 17:06:09"
"656","1","93100","Tozalik xodimasi","not defined","Full-Time","4.500.000 so'm oylik","Tozalik xidimasi ishiga taklif etiladi. Yotoq joy bilan taminlanadi.","uz","2024-09-21 15:46:02","1","0","2024-09-21 15:46:02","2024-09-21 17:06:09"
"657","1","94100","?????? ?? ??????????","HR Effect","Full-Time","5.000.000 dan 10.000.000 gacha","?? ???????? ????? ?????????????? ????? ???????.","uz","2024-09-21 15:46:02","1","0","2024-09-21 15:46:02","2024-09-21 15:46:02"
"658","1","95100","Gilam yuvishga ish","not defined","Full-Time","Kelishiladi","BoÆsh ish oÆrinlari, Dostavkada yurish, Gilam yuvish, Upakovka qilish, Yotoq joylari bilan taÆminlanadi, 2 mahal ovqat ham bor, BoÆsh vaqtta moykada ishlasa ham boÆladi","uz","2024-09-21 15:46:03","1","0","2024-09-21 15:46:03","2024-09-21 17:06:09"
"659","1","96100","????????????? ???","??????????? Uzum","Full-Time","2 500 000 ??? ?? ???? ??????????","???????????? ????????, ????? ? ?????? ???????, ????????? ??????? ???????? ?????, ?????????? ???????? ??????????? ? ????????, ?????????? ????? ?? ????????.","uz","2024-09-21 15:46:03","1","0","2024-09-21 15:46:03","2024-09-21 15:46:03"
"660","1","97100","ONLINE ISH","not defined","Full-Time","Not specified","Masofadan turib onlayn ish. Pul topishingiz mumkin","uz","2024-09-21 15:46:04","1","0","2024-09-21 15:46:04","2024-09-21 17:06:09"
"661","1","98100","????? ????? ????? ???????????","not defined","Full-Time","3.000.000 O'zbek so'mi oylik","1 ta ugil bolla kerak","uz","2024-09-21 15:46:04","1","0","2024-09-21 15:46:04","2024-09-21 17:06:09"
"662","1","99100","Gilam yuvish ishi","Taskin Gilam yuvish fabrikasi","Full-Time","3.500.000 - 6.000.000 so'm","Yosh va baquvvat yigitlarni ishga taklif qilamiz!!!","uz","2024-09-21 15:46:04","1","0","2024-09-21 15:46:04","2024-09-21 15:46:04"
"663","1","100100","Plastmasa ishlab chiqarish ceqidagi ish","not defined","Full-Time","3.000.000 - 4.000.000 so'm oylik","Plastmasa ishlari","uz","2024-09-21 15:46:05","1","0","2024-09-21 15:46:05","2024-09-21 17:06:09"
"664","1","101100","???? ??????? ??? ??? ???????? ???? ?????? ?????","not defined","Full-Time","Kelishamiz","??-????????? ??????????? ???????? ??????? ???? ?????? ?????","uz","2024-09-21 15:46:05","1","0","2024-09-21 15:46:05","2024-09-21 17:06:09"
"665","1","102100","Operatorlik Call centrga","Viza markazi","Full-Time","3.000.000-15.000.000 gacha","Operatorlik Call centrga ishi","uz","2024-09-21 15:46:05","1","0","2024-09-21 15:46:05","2024-09-21 15:46:05"
"666","1","103100","????? ????? ???? ?????","????? ??????? ???????","Full-Time","????? ??????????","????? ????? ???? ?????","uz","2024-09-21 15:46:06","1","0","2024-09-21 15:46:06","2024-09-21 15:46:06"
"667","1","104100","????????????? ??? (?????? ?????? ???????)","Uzum","Full-Time","2.500.000 ???","???????????? ????????, ????? ? ?????? ???????, ????????? ??????? ???????? ?????, ?????????? ???????? ??????????? ? ????????, ?????????? ????? ?? ????????.","uz","2024-09-21 15:46:06","1","0","2024-09-21 15:46:06","2024-09-21 15:46:06"
"668","1","105100","Sotuvchi-kassir / Universal xodim","Yangi Olma do'konlari","Full-Time","Kelishiladi","Savdo va xizmat ko'rsatish sohasida ish","uz","2024-09-21 15:46:06","1","0","2024-09-21 15:46:06","2024-09-21 15:46:06"
"669","1","106100","SOTUV MENEDJERI","Buxoro Savdo majmuasi","Full-Time","kunlik tulanadi","SOTUV MENEDJERI lavozimi","uz","2024-09-21 15:46:07","1","0","2024-09-21 15:46:07","2024-09-21 15:46:07"
"670","1","107100","PF Distribution Savdo Agentlarini Ishga Taklif Qiladi","PF Distribution","Full-Time","6.000.000dan 12.000.000 gacha","Savdo agentlari ishga taklif qilinmoqda Toshkentda. Talablar: OÆzbek va Rus tillarida soÆzlasha olishi.","uz","2024-09-21 15:46:07","1","0","2024-09-21 15:46:07","2024-09-21 15:46:07"
"671","1","108100","????????-???????????","??????? ??????? ?????? <<in.Avanti>>","Full-Time","4.000.000","????????-??????????? ? ???????? ??????? ??????.","uz","2024-09-21 15:46:08","1","0","2024-09-21 15:46:08","2024-09-21 15:46:08"
"672","1","109100","Kassir va Sotuvchi Konsultant","Manhattan erkaklar kiyim do`koni","Part-Time","2.500.000 - 3.000.000 so'm oylik","Kassir yigit va qizlar uchun; Sotuvchi kansultant va Sotuvchi kansultant - qizlar uchun.","uz","2024-09-21 15:46:08","1","0","2024-09-21 15:46:08","2024-09-21 15:46:08"
"673","1","110100","Call Center Sales Manager and Operator","GROSSLINE","Full-Time","3,500,000 - 10,000,000 UZS + commission","GROSSLINE company is offering a job opportunity for female Call Center Sales Managers and Operators. No calls from men are accepted.","uz","2024-09-21 15:46:09","1","0","2024-09-21 15:46:09","2024-09-21 15:46:09"
"674","1","111100","Qonuniy ish vaqti Daniya davlatida","not defined","Full-Time","3500Ç - 4500Ç oyniqlik","Qurilish va qadoqlash ishlariga qonuniy ish","uz","2024-09-21 15:46:09","1","0","2024-09-21 15:46:09","2024-09-21 17:06:09"
"675","1","112100","Frontend Developer","not defined","Full-Time","100$++","3ta online real loyihada ishlaganman 4oylik tajribam bor. Yaxshiroq kamanda topish va bilmagan narsalarimi tezroq urganish. O'qtuvchilikham qila olaman o'qtivchilika boshlangich oylik 300$+ bo'lishi kerak.","uz","2024-09-21 15:46:10","1","0","2024-09-21 15:46:10","2024-09-21 17:06:09"
"677","1","114100","Infografik dizayner","Uzum (marketplace)","Full-Time","Kelishuv asosida","Infografik dizaynerlik bo'yicha vazifalarni o'zlashtirish.","uz","2024-09-21 15:46:11","1","0","2024-09-21 15:46:11","2024-09-21 15:46:11"
"679","1","116100","Malakali tikuchvi bichuvchi","Algoritm (zarhal Arentr)","Full-Time","3.000.000 dan 5.000.000 gacha","Malakali tikuchvi bichuvchi lavozimi uchun ishga qabul qilinadi.","uz","2024-09-21 15:46:11","1","0","2024-09-21 15:46:11","2024-09-21 15:46:11"
"681","1","118100","Operator call-center","Strawberry House","Full-Time","3.000.000 UZS + % from sales up to 10.000.000 UZS","Operator call-center position at Strawberry House online store 'Clubnik v Shokolade'.","uz","2024-09-21 15:46:12","1","0","2024-09-21 15:46:12","2024-09-21 15:46:12"
"682","1","119100","Tanzif kimyoviy tozalashga gilam yuvish xodimlari","not defined","Full-Time","3.000.000 boshlanadi","Talablar: Yoshi 19dan-35gacha, mehnatkash, tez oÆrganuvchan, eÆtiborli, baquvvat yigitlar, Shu yoki servis sohasida ish tajribasiga ega yoki Russ tilini bilsa katta plus","uz","2024-09-21 15:46:13","1","0","2024-09-21 15:46:13","2024-09-21 17:06:09"
"683","1","120100","Makaron maxsulotlari ishlab chiqarish korxonasi","not defined","Full-Time","Oylik 3.000.000 so'mdan boshlanadi","Chuqursoyda joylashgan makaron maxsulotlari ishlab chiqarish korxonasi 18-35 yoshdagi yigit va qizlarni ishga qabul qiladi","uz","2024-09-21 15:46:13","1","0","2024-09-21 15:46:13","2024-09-21 17:06:09"
"684","1","121100","Dasturlash dasturlashchi","not defined","Full-Time","200$","Ergashev Anvarbekga dasturlash kasbini o?rganish va jamoa bilan ishlash ko?nikmasini shakillantirish maqsadida ish joyi. Html, Css, Bootstrap, Javascript, Reactjs, Git, Material Ui va Figma texnologiyalaridan foydalanishga ehtiyoj bor.","uz","2024-09-21 15:46:14","1","0","2024-09-21 15:46:14","2024-09-21 17:06:09"
"685","1","122100","????????????? ??? (?????? ?????? ???????)","??????????? Uzum","Full-Time","2.500.000 ??? ?? ???? ??????????","?????? ???????? ? ??????????? ??????? ?? ??????? ?????","uz","2024-09-21 15:46:14","1","0","2024-09-21 15:46:14","2024-09-21 15:46:14"
"686","1","123100","Haydovchi - Taksapark","Taksapark","Full-Time","4.000.000-6.500.000 so'm","35-45 Yoshgacha bo'lgan TOSHKENT SHAHRI FUQOROLARI UCHUN!","uz","2024-09-21 15:46:14","1","0","2024-09-21 15:46:14","2024-09-21 15:46:14"
"687","1","124100","????? ?????????????? ????? ??????? ???????? ???? ??????","not defined","Full-Time","3,000,000???? - 4,000,000???????","????? ?????????????? ????? ??????? ???????? ???? ??????","uz","2024-09-21 15:46:15","1","0","2024-09-21 15:46:15","2024-09-21 17:06:09"
"688","1","125100","Sotuvchi","Andijon Muzqaymoqlari","Full-Time","150.000 dan 400.000 gacha","Maxsus aravalarda muzqaymoq sotish (ayollar uchun emas)","uz","2024-09-21 15:46:15","1","0","2024-09-21 15:46:15","2024-09-21 15:46:15"
"689","1","126100","Mebel korxona ishchi","not defined","Full-Time","Kelishiladi","Mebel korxona uchun malakali chevar kerak","uz","2024-09-21 15:46:16","1","0","2024-09-21 15:46:16","2024-09-21 17:06:09"
"690","1","127100","Toza ichimlik suvi tashishga shofirlani","Abet korxona","Full-Time","4,000,000 - 6,000,000 so'm","Toza ichimlik suvi tashish bo'yicha ishga qabul qilinadi.","uz","2024-09-21 15:46:16","1","0","2024-09-21 15:46:16","2024-09-21 15:46:16"
"691","1","128100","Sotuv Menedjeri","not defined","Full-Time","3.000.000 - 6.000.000 ???","Tibbiyot mahsulotlari va qurilmalarini sotuvi bo'yicha sotuv menedjerini (ayol va qizlarni) ishga olamiz.","uz","2024-09-21 15:46:16","1","0","2024-09-21 15:46:16","2024-09-21 17:06:09"
"693","1","130100","MODEL QIZ","FOTOMADEL","Part-Time","300$","To'plangan ma'lumotlar bo'yicha muvaffaqiyatli yo'l o'tkazuvchilar kerak.","uz","2024-09-21 15:46:17","1","0","2024-09-21 15:46:17","2024-09-21 15:46:17"
"695","1","132100","Middle PHP Developer","???? ???????? ???????? ? ????????? ?????????? ??????????","Full-Time","?? 10.000.000 ???","?????????? ? ????????? ?????????? ?????? ? ??????, ????????????????? ?????????????? ??????, ?????? ? ????????? ? ???????? ??????-?????????, ??????????? ????????? ????????????? ? ????????????????.","uz","2024-09-21 15:46:18","1","0","2024-09-21 15:46:18","2024-09-21 15:46:18"
"696","1","133100","??????","not defined","Full-Time","2 000 000 ??? ?????????","?????? ?? ????????","uz","2024-09-21 15:46:18","1","0","2024-09-21 15:46:18","2024-09-21 17:06:09"
"697","1","134100","?????-????????????","not defined","Full-Time","2 000 000 - 4 000 000 ????","???????????, ??? ??????????, ????? ?????? ?????","uz","2024-09-21 15:46:18","1","0","2024-09-21 15:46:18","2024-09-21 17:06:09"
"698","1","135100","Dasturchi uchun ish imkoniyati","not defined","Full-Time","Gaplawamza","O'qishni bitirdim, amaliyot otashim kere.","uz","2024-09-21 15:46:19","1","0","2024-09-21 15:46:19","2024-09-21 17:06:09"
"699","1","136100","Backend dasturchi","not defined","Full-Time","400$++","2.5 yil tajribam bor qo'shimcha online ish","uz","2024-09-21 15:46:19","1","0","2024-09-21 15:46:19","2024-09-21 17:06:09"
"700","1","137100","Mdf eshik va mebel sexiga malakali ustalar","not defined","Full-Time","1.000.000dan 10mln","Ahil jamoa bilan ishlanadi. Uzoqdan keladiganlar uchun xamma sharoitlar mavjud. Faqat ish biladigan ustalar kerak.","uz","2024-09-21 15:46:20","1","0","2024-09-21 15:46:20","2024-09-21 17:06:09"
"701","1","138100","MALAKALI tikuvchi, Dazmolchi va Qadoklovchi","VESTCO TEXTILE","Full-Time","Kelishiladi","Malakali tikuvchi, dazmolchi va qadoklovchilar kerak.","uz","2024-09-21 15:46:20","1","0","2024-09-21 15:46:20","2024-09-21 15:46:20"
"703","1","140100","Online ish imkoniyati","not defined","Full-Time","300,600 mingdan boshlanadi","Ish o'rganiladi, diplom shart emas. Ishlash niyatida bo'lganlar murojaat qilsin. Ish staj ketadi.","uz","2024-09-21 15:46:21","1","0","2024-09-21 15:46:21","2024-09-21 17:06:09"
"704","1","141100","UDIM MODDA USTA","TECHNO CITY Korxonasiga","Full-Time","300$-1000$","TECHNO CITY Korxonasiga ishga taklif qilamiz 25-40 yoshdagi erkaklarni","uz","2024-09-21 15:46:21","1","0","2024-09-21 15:46:21","2024-09-21 15:46:21"
"705","1","142100","Call Center Sales Manager","HADYA NUR","Full-Time","6,000,000 - 8,000,000 UZS + commission","Informing and selling products to warm clients","uz","2024-09-21 15:46:21","1","0","2024-09-21 15:46:21","2024-09-21 15:46:21"
"706","1","143100","Oxrana - faqat yigitlar uchun","IDEA maishiy texnika va elektronika do'konlar tarmog'i","Full-Time","2.500.000","25-30 yoshdagi yigitlar uchun o'z.Res.Mehnat ko'deksiga asosan qonuniy ish","uz","2024-09-21 15:46:22","1","0","2024-09-21 15:46:22","2024-09-21 15:46:22"
"707","1","144100","GILAM YUVISH FACTORY JOB OPPORTUNITY","GILAM YUVISH FACTORY","Full-Time","3.000.000 - 5.000.000 UZS","Yotoq joy, 3 mahal ovqat, ko'rpa to'shak, cho'milish uchun shartlar","uz","2024-09-21 15:46:22","1","0","2024-09-21 15:46:22","2024-09-21 15:46:22"
"708","1","145100","BackEnd developer","not defined","Full-Time","300$+","Ish joyi kerak: BackEnd developer","uz","2024-09-21 15:46:22","1","0","2024-09-21 15:46:22","2024-09-21 17:06:09"
"709","1","146100","Pilarama ishlab chiqarish sexiga ish","N/A","Full-Time","1.500$","3 kishidan iborat û brigada kerak. Ramshik, kromshik va ularga yordamchi. Oyliklar oz vaqtida beriladi. Biletlar, roÆyhatdan oÆtkazish va barcha hujjatlarni oÆzimiz tayyorlaymiz. Keyinroq maoshingizdan toÆlab berasiz. Ish tajribasi boÆishi shart. Yashash joyi, yotar-joy, oshxona va hammom- kompaniya hisobidan. Rasmiy ishga joylashtirish. ToÆlov oyiga 2 marotaba. Rus tilini bilishi shart","uz","2024-09-21 15:46:23","1","0","2024-09-21 15:46:23","2024-09-21 15:46:23"
"710","1","147100","Smm menejer","Saidoff group","Full-Time","300$ + suhbat asosida aniq bo`ladi","Marketing strategiyasiga muvofiq kontent-rejani ishlab chiqish va amalga oshirish.","uz","2024-09-21 15:46:23","1","0","2024-09-21 15:46:23","2024-09-21 15:46:23"
"711","1","148100","Senior Java Developer","???????????","Full-Time","$5000","?????????? ? ????????? ?????????????????? Java-??????????.","uz","2024-09-21 15:46:24","1","0","2024-09-21 15:46:24","2024-09-21 15:46:24"
"712","1","149100","Call Operator","Iceberg BTL","Online","2000000+ UZS","Iceberg BTL is looking for call operators who can communicate freely in Russian and Uzbek languages. The job requires conversing in Russian.","uz","2024-09-21 15:46:24","1","0","2024-09-21 15:46:24","2024-09-21 15:46:24"
"713","1","150100","Oilaviy olamiz","Bektemir Tuman","Full-Time","5.000.000 so'm","Toshkent shahar Bektemir tumanida joylashgan xususiy boqchaga bogbon oilaviy olamiz.","uz","2024-09-21 15:46:25","1","0","2024-09-21 15:46:25","2024-09-21 15:46:25"
"714","1","151100","Tikuvchi, Texnolog kanstruktor, Oshpaz, To'quvchi operator","???  'SOGDITEX'","Full-Time","3000000-6000000 UZS","Tikuvchi, Texnolog kanstruktor, Oshpaz, To'quvchi operator lavozimlari uchun ishga takliflar!","uz","2024-09-21 15:46:25","1","0","2024-09-21 15:46:25","2024-09-21 15:46:25"
"715","1","152100","Ishchilar Kerak","Bosmilk KAFE","Full-Time","Kelishiladi","Ish joyi: Bosmilk KAFE. Kerakli ishlar uchun.","uz","2024-09-21 15:46:25","1","0","2024-09-21 15:46:25","2024-09-21 15:46:25"
"716","1","153100","?????????? ? ???????? ???????? ??????? 'Feedup'","???????? 'Feedup'","Full-Time","100.000 so'm oylik","?????? ????????? ?????????? ? ???????? ???????? ??????? 'Feedup'. ??????????? ??????????????? ? ????????? ????.","uz","2024-09-21 15:46:26","1","0","2024-09-21 15:46:26","2024-09-21 15:46:26"
"717","1","154100","Sotuv menejerlari","Ongli ozish online ta'lim loyihasi","Full-Time","10 mln (+/-)","Sotuv menejerlari kerak","uz","2024-09-21 15:46:27","1","0","2024-09-21 15:46:27","2024-09-21 15:46:27"
"718","1","155100","Malakali Tikuvchi Ayollar Ishi","TIKUV SEXIGA","Full-Time","4.000.000 - 6.000.000 so'm oylik","Malakali tikuvchi ayollarni ishga taklif qilamiz. Tikishni bilmaganlarga tikishni orgatamiz.","uz","2024-09-21 15:46:28","1","0","2024-09-21 15:46:28","2024-09-21 15:46:28"
"719","1","156100","Distributor at NET PROFIT SALES OOO","NET PROFIT SALES OOO","Full-Time","3,000,000 to 8,000,000 UZS monthly","Distributor position for confectionery products","uz","2024-09-21 15:46:28","1","0","2024-09-21 15:46:28","2024-09-21 15:46:28"
"721","1","158100","????-????? ???????? ???????-??????????","not defined","Full-Time","2.000.000-6.000.000","???????-?????????? ?? ?????? ????-????? ????? ?? ???????? ?????.","uz","2024-09-21 15:46:29","1","0","2024-09-21 15:46:29","2024-09-21 17:06:09"
"723","1","160100","Ingliz tili o'qituvchisi va Consulting bo'limiga sotuv menejeri","Dong - Eun Akademiyasi","Full-Time","Kelishiladi","Asosiy filialiga matematika va Ingliz tili (General English, kids va IELTS) o'qituvchilari hamda Consulting bo'limiga sotuv menejeri lavozimiga ishga qabul qilamiz.","uz","2024-09-21 15:46:30","1","0","2024-09-21 15:46:30","2024-09-21 15:46:30"
